File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
common/src/main/java/org/apache/falcon/util/ApplicationProperties.java,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,11.608696,TRUE
webapp/src/test/java/org/apache/falcon/resource/EntityManagerJerseyIT.java,1,626,44,1,1,1,26,26,26,8,8,8,3,3,8,1602,2.559105,TRUE
oozie/src/main/java/org/apache/falcon/workflow/engine/OozieWorkflowEngine.java,1,1259,27,1,1,1,14,14,14,1,1,1,3,3,1,1602,1.272438,TRUE
webapp/src/main/java/org/apache/falcon/Main.java,1,58,6,1,1,1,3,3,3,0,0,0,1,1,0,1602,27.62069,TRUE
common/src/main/java/org/apache/falcon/util/ApplicationProperties.java,2,138,125,2,1,2,73,72,36.5,21,21,10.5,3,2,10.5,172427,1249.471014,TRUE
common/src/main/java/org/apache/falcon/entity/EntityNotRegisteredException.java,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,51.677419,FALSE
webapp/src/test/java/org/apache/falcon/util/ResourcesReflectionUtilTest.java,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,30.226415,FALSE
rerun/src/main/java/org/apache/falcon/rerun/handler/LateRerunConsumer.java,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,10.824324,FALSE
common/src/main/java/org/apache/falcon/entity/WorkflowNameBuilder.java,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,12.323077,FALSE
prism/src/main/java/org/apache/falcon/resource/AbstractInstanceManager.java,1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,5.44898,FALSE
common/src/main/java/org/apache/falcon/entity/ExternalId.java,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,20.805195,FALSE
common/src/main/java/org/apache/falcon/entity/ProcessHelper.java,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,41.076923,FALSE
rerun/src/main/java/org/apache/falcon/rerun/queue/ActiveMQueue.java,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,10.402597,FALSE
common/src/main/java/org/apache/falcon/util/DeploymentProperties.java,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,29.127273,FALSE
prism/src/main/java/org/apache/falcon/listener/ContextStartupListener.java,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,16.863158,FALSE
replication/src/main/java/org/apache/falcon/replication/FeedReplicator.java,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,10.269231,FALSE
common/src/test/java/org/apache/falcon/entity/TestWorkflowNameBuilder.java,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,17.604396,FALSE
prism/src/main/java/org/apache/falcon/util/EmbeddedServer.java,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,31.411765,FALSE
metrics/src/main/java/org/apache/falcon/monitors/TimeTaken.java,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,44.5,FALSE
prism/src/main/java/org/apache/falcon/resource/channel/AbstractChannel.java,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,31.411765,FALSE
process/src/test/java/org/apache/falcon/converter/AbstractTestBase.java,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,19.301205,FALSE
prism/src/test/java/org/apache/falcon/service/FalconTopicSubscriberTest.java,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,13.930435,FALSE
common/src/main/java/org/apache/falcon/entity/EntityUtil.java,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,2.67,FALSE
common/src/main/java/org/apache/falcon/entity/v0/EntityGraph.java,1,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,6.846154,FALSE
common/src/test/java/org/apache/falcon/entity/v0/EntityGraphTest.java,1,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,5.660777,FALSE
common/src/test/java/org/apache/falcon/entity/EntityTypeTest.java,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,38.142857,FALSE
common/src/main/java/org/apache/falcon/security/FalconPrincipal.java,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,42.157895,FALSE
prism/src/main/java/org/apache/falcon/Prism.java,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,30.807692,FALSE
messaging/src/test/java/org/apache/falcon/messaging/FalconTopicProducerTest.java,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,9.592814,FALSE
hadoop-webapp/src/main/java/org/apache/falcon/listener/HadoopStartupListener.java,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,20.278481,FALSE
common/src/test/java/org/apache/falcon/entity/parser/FeedUpdateTest.java,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,11.28169,FALSE
rerun/src/test/java/org/apache/falcon/rerun/queue/ActiveMQTest.java,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,24.272727,FALSE
common/src/test/java/org/apache/falcon/util/StartupPropertiesTest.java,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,38.142857,FALSE
oozie/src/main/java/org/apache/falcon/logging/LogProvider.java,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,9.828221,FALSE
rerun/src/main/java/org/apache/falcon/rerun/queue/DelayedQueue.java,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,38.142857,FALSE
oozie/src/main/java/org/apache/falcon/service/SharedLibraryHostingService.java,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,10.609272,FALSE
