@relation TEZ_train_noise.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
44,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1529.159091,FALSE
64,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1051.296875,FALSE
65,6,1,1,1,3,3,3.0,0,0,0.0,9,9,0.0,67283,1035.123077,FALSE
150,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,448.553333,FALSE
24,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2803.458333,FALSE
31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2170.419355,FALSE
308,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,218.45129900000003,FALSE
102,18,1,0,1,13,13,13.0,8,8,8.0,9,9,8.0,67283,659.637255,FALSE
34,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1978.9117649999998,FALSE
88,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,764.579545,FALSE
152,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,442.651316,FALSE
238,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,282.701681,FALSE
329,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,204.507599,FALSE
119,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,565.403361,FALSE
145,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,464.02069000000006,FALSE
50,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1345.66,FALSE
29,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2320.103448,FALSE
42,2,1,1,1,1,1,1.0,0,0,0.0,32,32,0.0,67283,1601.97619,FALSE
20,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,3364.15,FALSE
20,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,3364.15,FALSE
45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1495.177778,FALSE
365,144,3,0,1,114,80,38.0,84,55,28.0,26,13,28.0,67283,184.33698600000002,FALSE
61,105,1,0,1,88,88,88.0,71,71,71.0,48,48,71.0,67283,1103.0,FALSE
34,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1978.9117649999998,FALSE
147,73,2,1,2,60,58,30.0,47,51,23.5,52,32,23.5,67283,457.707483,FALSE
39,27,2,0,1,25,14,12.5,23,13,11.5,39,22,11.5,67283,1725.205128,FALSE
875,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,76.894857,FALSE
155,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,434.083871,FALSE
404,11,2,1,2,6,3,3.0,1,1,0.5,57,48,0.5,67283,166.542079,FALSE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1818.459459,FALSE
30,1,1,0,1,1,1,1.0,1,1,1.0,48,48,1.0,67283,2242.7666670000003,FALSE
70,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,961.1857140000001,FALSE
38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1770.605263,FALSE
45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1495.177778,FALSE
117,15,1,0,1,15,15,15.0,15,15,15.0,18,18,15.0,67283,575.068376,FALSE
36,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1868.9722219999999,FALSE
83,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,810.638554,FALSE
114,2,1,0,1,2,2,2.0,2,2,2.0,17,17,2.0,67283,590.201754,FALSE
129,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,521.573643,FALSE
253,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,265.94071099999996,FALSE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1818.459459,FALSE
33,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2038.878788,FALSE
474,69,2,1,2,43,26,21.5,17,17,8.5,36,33,8.5,67283,141.947257,FALSE
45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1495.177778,FALSE
76,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,885.302632,FALSE
38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1770.605263,FALSE
60,3,1,1,1,2,2,2.0,1,1,1.0,32,32,1.0,67283,1121.383333,FALSE
106,7,1,0,1,7,7,7.0,7,7,7.0,10,10,7.0,67283,634.745283,FALSE
43,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1564.7209300000002,FALSE
38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1770.605263,FALSE
30,2,1,0,1,1,1,1.0,0,0,0.0,18,18,0.0,67283,2242.7666670000003,FALSE
41,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1641.04878,FALSE
486,151,2,0,2,151,130,75.5,151,130,75.5,43,23,75.5,67283,138.44238700000002,FALSE
95,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,708.242105,FALSE
756,383,6,2,2,329,189,54.833332999999996,275,180,45.833333,80,33,45.833333,67283,88.998677,FALSE
81,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,830.654321,FALSE
45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1495.177778,FALSE
32,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2102.59375,FALSE
156,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,431.301282,FALSE
94,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,715.776596,FALSE
63,66,1,0,1,56,56,56.0,46,46,46.0,48,48,46.0,67283,1067.984127,FALSE
108,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,622.9907410000001,FALSE
308,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,218.45129900000003,FALSE
36,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1868.9722219999999,FALSE
79,104,2,0,1,97,89,48.5,90,83,45.0,16,9,45.0,67283,851.683544,FALSE
84,3,1,1,1,2,2,2.0,1,1,1.0,32,32,1.0,67283,800.988095,FALSE
20,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,3364.15,FALSE
74,9,2,1,2,8,7,4.0,7,7,3.5,41,32,3.5,67283,909.22973,FALSE
94,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,715.776596,FALSE
28,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2402.964286,FALSE
30,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2242.7666670000003,FALSE
122,14,1,0,1,4,4,4.0,-6,0,-6.0,9,9,-6.0,67283,551.5,FALSE
33,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2038.878788,FALSE
40,3,1,0,1,3,3,3.0,3,3,3.0,9,9,3.0,67283,1682.075,FALSE
26,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2587.8076920000003,FALSE
148,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,454.614865,FALSE
30,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2242.7666670000003,FALSE
85,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,791.564706,FALSE
194,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,346.819588,FALSE
47,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1431.553191,FALSE
112,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,600.741071,FALSE
36,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1868.9722219999999,FALSE
56,9,1,0,1,1,1,1.0,-7,0,-7.0,9,9,-7.0,67283,1201.482143,FALSE
154,30,2,0,1,10,10,10.0,-30,10,-15.0,18,12,-15.0,67283,436.90259699999996,FALSE
60,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1121.383333,FALSE
142,2,1,1,1,1,1,1.0,0,0,0.0,32,32,0.0,67283,473.82394400000004,FALSE
71,50,4,2,2,38,16,9.5,26,16,6.5,96,32,6.5,67283,947.647887,FALSE
60,6,1,1,1,3,3,3.0,0,0,0.0,9,9,0.0,67283,1121.383333,FALSE
59,13,4,1,1,9,6,2.25,5,5,1.25,95,26,1.25,67283,1140.389831,FALSE
73,128,1,0,1,108,108,108.0,88,88,88.0,48,48,88.0,67283,921.684932,FALSE
937,17,3,1,2,6,3,2.0,-5,0,-1.666667,48,25,-1.666667,67283,71.80683,FALSE
1109,11,2,0,1,3,2,1.5,-5,0,-2.5,47,25,-2.5,67283,60.669973,FALSE
85,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,791.564706,FALSE
166,47,2,0,2,37,20,18.5,27,16,13.5,30,17,13.5,67283,405.319277,FALSE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1818.459459,FALSE
71,45,4,2,2,33,16,8.25,21,16,5.25,96,32,5.25,67283,947.647887,FALSE
20,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,3364.15,FALSE
89,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,755.988764,FALSE
31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2170.419355,FALSE
90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,747.588889,FALSE
75,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,897.106667,FALSE
31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2170.419355,FALSE
61,5,2,1,1,4,3,2.0,3,2,1.5,16,11,1.5,67283,1103.0,FALSE
38,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1770.605263,FALSE
44,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1529.159091,FALSE
75,41,2,0,1,36,32,18.0,31,29,15.5,31,22,15.5,67283,897.106667,FALSE
90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,747.588889,FALSE
50,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1345.66,FALSE
174,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,386.68390800000003,FALSE
41,1,1,0,1,1,1,1.0,1,1,1.0,10,10,1.0,67283,1641.04878,FALSE
74,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,909.22973,FALSE
227,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,296.400881,FALSE
149,18,4,1,1,12,6,3.0,6,6,1.5,89,26,1.5,67283,451.563758,FALSE
111,59,6,2,1,47,25,7.8333330000000005,35,25,5.8333330000000005,90,26,5.8333330000000005,67283,606.153153,FALSE
29,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2320.103448,FALSE
56,1,1,1,1,0,0,0.0,-2,0,-2.0,32,32,-2.0,67283,1201.482143,FALSE
41,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,1641.04878,FALSE
111,6,1,1,1,6,6,6.0,6,6,6.0,26,26,6.0,67283,606.153153,FALSE
105,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,640.790476,FALSE
28,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,2402.964286,FALSE
30,3,1,0,1,2,2,2.0,1,1,1.0,9,9,1.0,67283,2242.7666670000003,FALSE
312,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,67283,215.650641,FALSE
971,369,7,1,2,286,178,40.857143,203,130,29.0,80,22,29.0,67283,69.29248199999999,FALSE
