@relation CONNECTORS_train_noise.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
363,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,344.115702,TRUE
7617,323,4,0,1,236,150,59.0,149,140,37.25,10,4,37.25,124914,16.39937,TRUE
220,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,567.7909089999999,TRUE
1306,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,95.646248,TRUE
330,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,378.527273,TRUE
118,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1058.59322,TRUE
120,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1040.95,TRUE
330,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,378.527273,TRUE
3931,37,3,1,1,30,22,10.0,23,22,7.6666669999999995,102,100,7.6666669999999995,124914,31.776646999999997,TRUE
265,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,471.37358499999993,TRUE
622,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,200.826367,TRUE
145,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,861.4758619999999,TRUE
3508,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,35.608323999999996,TRUE
220,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,567.7909089999999,TRUE
1762,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,70.893303,TRUE
220,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,567.7909089999999,TRUE
118,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1058.59322,TRUE
1351,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,92.4604,TRUE
118,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1058.59322,TRUE
3461,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,36.091881,TRUE
120,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1040.95,TRUE
389,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,321.115681,TRUE
220,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,567.7909089999999,TRUE
1242,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,100.57487900000001,TRUE
330,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,378.527273,TRUE
220,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,567.7909089999999,TRUE
1512,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,82.61507900000001,TRUE
127,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,983.574803,TRUE
118,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1058.59322,TRUE
755,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,165.449007,TRUE
238,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,524.848739,TRUE
275,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,454.23272699999995,TRUE
612,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,204.107843,TRUE
2292,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,54.5,TRUE
5238,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,23.847652,TRUE
386,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,323.611399,TRUE
120,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1040.95,TRUE
330,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,378.527273,TRUE
1066,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,117.18011299999999,TRUE
118,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1058.59322,TRUE
1667,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,74.933413,TRUE
120,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1040.95,TRUE
2327,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,53.680275,TRUE
1470,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,84.97551,TRUE
3435,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,36.365066,TRUE
330,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,378.527273,TRUE
120,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,1040.95,TRUE
251,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,497.66533899999996,TRUE
8096,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,124914,15.429101000000001,TRUE
7766,90,9,4,2,49,9,5.444444,8,8,0.8888889999999999,456,58,0.8888889999999999,231532,29.813546000000002,TRUE
330,117,9,3,2,55,10,6.111111,-7,7,-0.777778,483,58,-0.777778,231532,701.612121,TRUE
118,234,9,3,2,120,16,13.333332999999998,6,6,0.666667,483,58,0.666667,231532,1962.135593,TRUE
120,243,9,3,2,126,18,14.0,9,9,1.0,483,58,1.0,231532,1929.4333329999997,TRUE
330,117,9,3,2,55,10,6.111111,-7,7,-0.777778,483,58,-0.777778,231532,701.612121,TRUE
622,276,23,5,2,141,9,6.130434999999999,6,6,0.26087,685,58,0.26087,231532,372.237942,TRUE
220,405,9,3,2,210,26,23.333333,15,15,1.666667,483,58,1.666667,231532,1052.4181820000001,TRUE
118,234,9,3,2,120,16,13.333332999999998,6,6,0.666667,483,58,0.666667,231532,1962.135593,TRUE
1242,27,3,1,2,15,6,5.0,3,3,1.0,35,18,1.0,231532,186.41868,TRUE
220,512,24,5,2,268,31,15.764706,-53,24,-2.208333,715,58,-2.208333,231532,1052.4181820000001,TRUE
1512,1642,19,4,2,885,137,59.0,-40,128,-2.105263,625,58,-2.105263,231532,153.12963,TRUE
755,297,11,4,2,138,24,12.545455,-21,21,-1.909091,513,58,-1.909091,231532,306.664901,TRUE
238,207,9,3,2,114,22,12.666667,21,21,2.333333,483,58,2.333333,231532,972.8235289999999,TRUE
612,4422,16,3,2,4365,615,272.8125,4308,615,269.25,563,58,269.25,231532,378.32026099999996,TRUE
5229,15454,40,6,2,8098,928,213.10526299999998,739,738,18.475,780,58,18.475,231532,44.278447,TRUE
120,243,9,3,2,126,18,14.0,9,9,1.0,483,58,1.0,231532,1929.4333329999997,TRUE
1667,198,9,3,2,100,12,11.111111,2,2,0.22222199999999998,483,58,0.22222199999999998,231532,138.891422,TRUE
120,243,9,3,2,126,18,14.0,9,9,1.0,483,58,1.0,231532,1929.4333329999997,TRUE
2327,5379,15,4,2,2727,337,209.76923100000002,73,75,4.866667,539,58,4.866667,231532,99.49806600000001,TRUE
3435,10758,21,3,3,5830,930,277.619048,902,902,42.952381,320,58,42.952381,231532,67.403785,TRUE
251,45,9,4,2,22,3,2.444444,-1,1,-0.11111099999999999,456,58,-0.11111099999999999,231532,922.438247,TRUE
363,115,23,5,2,59,4,2.5652169999999996,3,3,0.130435,685,58,0.130435,231532,637.829201,TRUE
220,512,24,5,2,268,31,15.764706,-53,24,-2.208333,715,58,-2.208333,231532,1052.4181820000001,TRUE
1306,261,9,4,2,134,18,14.888889,7,7,0.777778,456,58,0.777778,231532,177.283308,TRUE
265,315,10,4,2,171,31,17.1,27,27,2.7,484,58,2.7,231532,873.70566,TRUE
145,495,10,4,2,271,51,27.1,47,47,4.7,458,58,4.7,231532,1596.772414,TRUE
3508,2262,24,5,2,1111,113,46.291667,-40,40,-1.666667,644,58,-1.666667,231532,66.00114,TRUE
220,512,24,5,2,268,31,15.764706,-53,24,-2.208333,715,58,-2.208333,231532,1052.4181820000001,TRUE
1762,211,10,5,2,115,21,11.5,19,19,1.9,457,58,1.9,231532,131.402951,TRUE
1351,225,9,3,2,115,15,12.777778,5,5,0.555556,483,58,0.555556,231532,171.37823799999998,TRUE
118,225,9,3,2,117,17,13.0,9,9,1.0,483,58,1.0,231532,1962.135593,TRUE
3461,2045,22,3,3,1116,179,50.727273,187,164,8.5,632,58,8.5,231532,66.897428,TRUE
120,243,9,3,2,126,18,14.0,9,9,1.0,483,58,1.0,231532,1929.4333329999997,TRUE
389,38,19,4,2,19,1,1.0,0,0,0.0,638,58,0.0,231532,595.197943,TRUE
220,512,24,5,2,268,31,15.764706,-53,24,-2.208333,715,58,-2.208333,231532,1052.4181820000001,TRUE
330,117,9,3,2,55,10,6.111111,-7,7,-0.777778,483,58,-0.777778,231532,701.612121,TRUE
127,27,9,3,2,12,3,3.0,-18,3,-2.0,483,58,-2.0,231532,1823.086614,TRUE
118,234,9,3,2,120,16,13.333332999999998,6,6,0.666667,483,58,0.666667,231532,1962.135593,TRUE
