File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
sshd-core/src/main/java/org/apache/sshd/server/kex/AbstractDHGServer.java,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,3860377,26083.62838,TRUE
sshd-core/src/main/java/org/apache/sshd/server/shell/InvertedShellWrapper.java,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,3860377,29245.2803,TRUE
sshd-core/src/main/java/org/apache/sshd/common/channel/ChannelPipedOutputStream.java,1,54,4,1,1,1,3,3,3,2,2,2,2,2,2,3860377,71488.46296,TRUE
sshd-core/src/main/java/org/apache/sshd/common/channel/Window.java,1,135,17,1,1,1,15,15,15,13,13,13,4,4,13,3860377,28595.38519,TRUE
sshd-core/src/main/java/org/apache/sshd/common/cipher/BaseCipher.java,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3860377,46510.56626,TRUE
sshd-core/src/test/java/org/apache/sshd/util/BogusPasswordAuthenticator.java,1,33,3,1,0,1,2,2,2,1,1,1,9,9,1,3860377,116981.1212,TRUE
sshd-core/src/main/java/org/apache/sshd/client/channel/ChannelSession.java,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3860377,41960.61957,TRUE
sshd-core/src/main/java/org/apache/sshd/client/channel/AbstractClientChannel.java,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,3860377,15756.64082,TRUE
sshd-core/src/main/java/org/apache/sshd/server/channel/ChannelSession.java,1,556,13,4,3,1,13,6,3.25,13,6,3.25,15,9,3.25,3860377,6943.124101,TRUE
sshd-core/src/main/java/org/apache/sshd/common/channel/ChannelPipedInputStream.java,1,101,18,1,1,1,17,17,17,16,16,16,2,2,16,3860377,38221.55446,TRUE
sshd-core/src/main/java/org/apache/sshd/common/Mac.java,1,38,2,1,1,1,1,1,1,0,0,0,4,4,0,3860377,101588.8684,TRUE
sshd-core/src/main/java/org/apache/sshd/client/session/ClientSessionImpl.java,1,364,4,1,0,1,2,2,2,0,0,0,2,2,0,3860377,10605.43132,TRUE
sshd-core/src/test/java/org/apache/sshd/LoadTest.java,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,3860377,29925.4031,TRUE
