File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
src/java/org/apache/ivy/util/CredentialsUtil.java,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,205.596273,TRUE
src/java/org/apache/ivy/ant/IvyReport.java,1,414,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,79.954106,TRUE
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorUpdater.java,1,792,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,41.794192,TRUE
src/java/org/apache/ivy/ant/IvyMakePom.java,1,120,16,3,1,1,14,13,7,11,13,3.666667,18,11,3.666667,33101,275.841667,TRUE
test/java/org/apache/ivy/ant/IvyAntSettingsTest.java,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,551.683333,TRUE
src/java/org/apache/ivy/core/module/descriptor/DefaultModuleDescriptor.java,1,603,4,1,0,1,4,4,4,4,4,4,10,10,4,33101,54.893864,TRUE
src/java/org/apache/ivy/plugins/repository/file/FileResource.java,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,435.539474,TRUE
src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,100.306061,TRUE
src/java/org/apache/ivy/plugins/repository/file/FileRepository.java,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,264.808,TRUE
src/java/org/apache/ivy/core/publish/PublishEngine.java,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,126.823755,TRUE
test/java/org/apache/ivy/ant/IvyBuildListTest.java,1,387,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,85.5323,TRUE
src/java/org/apache/ivy/ant/IvyBuildNumber.java,1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,128.797665,TRUE
test/java/org/apache/ivy/core/settings/XmlSettingsParserTest.java,1,407,26,2,0,1,24,22,12,22,21,11,14,12,11,33101,81.329238,TRUE
test/java/org/apache/ivy/ant/IvyConfigureTest.java,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,199.403614,TRUE
src/java/org/apache/ivy/plugins/repository/url/URLRepository.java,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,306.490741,TRUE
test/java/org/apache/ivy/core/resolve/ResolveTest.java,1,3444,191,5,2,3,190,97,38,189,97,37.8,20,12,37.8,33101,9.611208,TRUE
src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyArtifactDescriptor.java,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,280.516949,TRUE
src/java/org/apache/ivy/plugins/resolver/util/ResolverHelper.java,1,343,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,96.504373,TRUE
src/java/org/apache/ivy/core/resolve/ResolveEngine.java,1,958,44,5,1,2,26,11,6.5,5,5,1,42,19,1,33101,34.552192,TRUE
test/java/org/apache/ivy/plugins/circular/IgnoreCircularDependencyStrategyTest.java,1,50,4,1,1,1,2,2,2,0,0,0,11,11,0,33101,662.02,TRUE
src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,135.106122,TRUE
src/java/org/apache/ivy/ant/IvyResolve.java,1,371,1,1,0,1,0,0,0,-2,0,-2,5,5,-2,33101,89.221024,TRUE
test/java/org/apache/ivy/ant/IvyTaskTest.java,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,33101,344.802083,TRUE
src/java/org/apache/ivy/core/module/id/ArtifactRevisionId.java,1,128,8,1,1,1,0,0,0,-16,0,-16,2,2,-16,33101,258.601563,TRUE
