File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
framework/core/src/main/java/org/apache/manifoldcf/core/database/ConnectionFactory.java,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,344.115702,TRUE
connectors/webcrawler/connector/src/main/java/org/apache/manifoldcf/crawler/connectors/webcrawler/WebcrawlerConnector.java,1,7617,323,4,0,1,236,150,59,149,140,37.25,10,4,37.25,124914,16.39937,TRUE
framework/pull-agent/src/test/java/org/apache/manifoldcf/crawler/tests/BaseITPostgresql.java,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,567.790909,TRUE
connectors/jdbc/connector/src/main/java/org/apache/manifoldcf/crawler/connectors/jdbc/JDBCConnection.java,1,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,95.646248,TRUE
framework/pull-agent/src/test/java/org/apache/manifoldcf/crawler/tests/ConnectorBaseDerby.java,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,378.527273,TRUE
framework/agents/src/test/java/org/apache/manifoldcf/agents/tests/BaseHSQLDB.java,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,1058.59322,TRUE
framework/pull-agent/src/test/java/org/apache/manifoldcf/crawler/tests/BaseHSQLDBext.java,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,1040.95,TRUE
framework/pull-agent/src/test/java/org/apache/manifoldcf/crawler/tests/ConnectorBasePostgresql.java,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,378.527273,TRUE
connectors/filenet/connector/src/main/java/org/apache/manifoldcf/crawler/connectors/filenet/FilenetConnector.java,1,3931,37,3,1,1,30,22,10,23,22,7.666667,102,100,7.666667,124914,31.776647,TRUE
framework/agents/src/main/java/org/apache/manifoldcf/agents/system/ManifoldCF.java,1,265,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,471.373585,TRUE
framework/pull-agent/src/test/java/org/apache/manifoldcf/crawler/tests/ManifoldCFInstance.java,1,622,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,200.826367,TRUE
connectors/webcrawler/connector/src/main/java/org/apache/manifoldcf/crawler/connectors/webcrawler/FormParseState.java,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,124914,861.475862,TRUE
