File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
storm-core/src/jvm/storm/trident/tuple/ValuePointer.java,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1525.477273,TRUE
storm-core/src/jvm/backtype/storm/generated/DistributedRPCInvocations.java,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,33.31067,TRUE
storm-core/src/jvm/backtype/storm/generated/TopologyInfo.java,1,918,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,73.116558,TRUE
storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1082.596774,TRUE
storm-core/src/jvm/backtype/storm/ConfigValidation.java,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,754.168539,TRUE
storm-core/src/jvm/backtype/storm/security/auth/AuthUtils.java,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,828.654321,TRUE
storm-core/src/jvm/backtype/storm/utils/ShellProcess.java,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,508.492424,TRUE
storm-core/src/jvm/backtype/storm/task/ShellBolt.java,1,223,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,300.991031,TRUE
storm-core/src/jvm/backtype/storm/utils/LocalState.java,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,932.236111,TRUE
storm-core/src/jvm/backtype/storm/security/auth/ITransportPlugin.java,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1766.342105,TRUE
storm-core/src/jvm/backtype/storm/security/auth/ThriftServer.java,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1082.596774,TRUE
storm-core/src/jvm/backtype/storm/security/auth/authorizer/DenyAuthorizer.java,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1678.025,TRUE
storm-core/src/jvm/storm/trident/tuple/TridentTuple.java,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1220.381818,TRUE
storm-core/src/jvm/backtype/storm/Config.java,1,934,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,71.864026,TRUE
storm-core/src/jvm/backtype/storm/generated/SubmitOptions.java,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,197.414706,TRUE
storm-core/src/jvm/backtype/storm/drpc/ReturnResults.java,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,860.525641,TRUE
storm-core/src/jvm/backtype/storm/utils/NimbusClient.java,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1814.081081,TRUE
storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,406.793939,TRUE
storm-core/src/jvm/backtype/storm/utils/Utils.java,1,398,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,168.645729,TRUE
storm-core/src/jvm/backtype/storm/security/auth/SimpleTransportPlugin.java,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,627.299065,TRUE
storm-core/src/jvm/backtype/storm/drpc/DRPCSpout.java,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,441.585526,TRUE
storm-core/src/jvm/backtype/storm/generated/TopologySummary.java,1,895,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,74.995531,TRUE
storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,550.172131,TRUE
storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,568.822034,TRUE
storm-core/src/jvm/backtype/storm/security/auth/authorizer/NoopAuthorizer.java,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,1678.025,TRUE
storm-core/src/jvm/storm/trident/testing/MemoryMapState.java,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,500.902985,TRUE
storm-core/src/jvm/backtype/storm/generated/DistributedRPC.java,1,964,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,69.627593,TRUE
storm-core/src/jvm/backtype/storm/tuple/Tuple.java,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,435.850649,TRUE
storm-core/src/jvm/storm/trident/drpc/ReturnResultsReducer.java,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,706.536842,TRUE
storm-core/src/jvm/backtype/storm/messaging/IConnection.java,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,67121,3196.238095,TRUE
