File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
services/cassandra/src/test/java/org/apache/whirr/service/cassandra/integration/CassandraServiceTest.java,1,125,21,1,1,1,16,16,16,11,11,11,1,1,11,18387,147.096,TRUE
core/src/main/java/org/apache/whirr/ByonClusterController.java,1,80,51,1,1,1,49,49,49,47,47,47,4,4,47,18387,229.8375,TRUE
core/src/main/java/org/apache/whirr/ClusterSpec.java,1,918,106,7,1,2,79,53,15.8,38,44,5.428571,38,24,5.428571,18387,20.029412,TRUE
services/hadoop/src/main/java/org/apache/whirr/service/hadoop/HadoopProxy.java,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,176.798077,TRUE
core/src/test/java/org/apache/whirr/util/integration/DnsUtilTest.java,1,84,4,1,1,1,3,3,3,2,2,2,3,3,2,18387,218.892857,TRUE
core/src/main/java/org/apache/whirr/service/jclouds/TemplateBuilderStrategy.java,1,57,5,1,1,1,3,3,3,1,1,1,1,1,1,18387,322.578947,TRUE
core/src/main/java/org/apache/whirr/actions/BootstrapClusterAction.java,1,406,303,3,0,1,26,16,8.666667,-251,6,-83.666667,34,21,-83.666667,18387,45.288177,TRUE
core/src/main/java/org/apache/whirr/actions/ScriptBasedClusterAction.java,1,101,234,5,1,3,191,145,38.2,148,131,29.6,45,32,29.6,18387,182.049505,TRUE
core/src/test/java/org/apache/whirr/service/jclouds/RunUrlStatementTest.java,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,245.16,TRUE
core/src/test/java/org/apache/whirr/ClusterControllerFactoryTest.java,1,54,2,1,1,1,1,1,1,0,0,0,3,3,0,18387,340.5,TRUE
core/src/main/java/org/apache/whirr/Cluster.java,1,175,34,4,2,2,24,12,6,14,9,3.5,39,24,3.5,18387,105.068571,TRUE
core/src/main/java/org/apache/whirr/ClusterController.java,1,220,100,7,2,3,73,27,10.428571,46,23,6.571429,53,24,6.571429,18387,83.577273,TRUE
cli/src/main/java/org/apache/whirr/cli/command/ListClusterCommand.java,1,97,6,2,1,2,3,2,1.5,0,0,0,28,24,0,18387,189.556701,TRUE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBaseServiceTest.java,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,218.892857,TRUE
services/cdh/src/test/java/org/apache/whirr/service/cdh/integration/CdhHBaseServiceTest.java,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,199.858696,TRUE
core/src/main/java/org/apache/whirr/ClusterSpec.java,2,970,64,5,0,1,39,32,7.8,14,19,2.8,49,29,2.8,949,0.978351,TRUE
services/hadoop/src/main/java/org/apache/whirr/service/hadoop/HadoopProxy.java,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,949,9.125,TRUE
services/hadoop/src/test/java/org/apache/whirr/service/hadoop/integration/HadoopServiceController.java,2,163,2,1,1,1,1,1,1,0,0,0,1,1,0,949,5.822086,TRUE
core/src/main/java/org/apache/whirr/actions/BootstrapClusterAction.java,2,155,2,1,0,1,1,1,1,0,0,0,8,8,0,949,6.122581,TRUE
core/src/test/java/org/apache/whirr/service/jclouds/RunUrlStatementTest.java,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,949,12.653333,TRUE
core/src/main/java/org/apache/whirr/Cluster.java,2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,949,5.021164,TRUE
core/src/main/java/org/apache/whirr/ClusterController.java,2,266,200,4,0,1,143,67,35.75,86,53,21.5,89,37,21.5,949,3.567669,TRUE
services/cdh/src/test/java/org/apache/whirr/service/cdh/integration/CdhHadoopServiceTest.java,2,196,31,1,0,1,16,16,16,1,1,1,18,18,1,949,4.841837,TRUE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBaseServiceTest.java,2,84,18,1,0,1,9,9,9,0,0,0,18,18,0,949,11.297619,TRUE
services/cdh/src/test/java/org/apache/whirr/service/cdh/integration/CdhHBaseServiceTest.java,2,92,18,1,0,1,9,9,9,0,0,0,18,18,0,949,10.315217,TRUE
core/src/main/java/org/apache/whirr/net/FastDnsResolver.java,3,102,15,2,1,1,11,9,5.5,7,7,3.5,72,69,3.5,357156,3501.529412,TRUE
core/src/main/java/org/apache/whirr/Cluster.java,3,189,51,3,2,1,33,15,11,15,15,5,74,69,5,357156,1889.714286,TRUE
core/src/main/java/org/apache/whirr/ClusterController.java,3,352,33,4,1,2,20,12,5,7,6,1.75,90,69,1.75,357156,1014.647727,TRUE
services/cdh/src/test/java/org/apache/whirr/service/cdh/integration/CdhHBaseServiceTest.java,3,92,17,2,1,2,9,8,4.5,1,1,0.5,20,19,0.5,357156,3882.130435,TRUE
core/src/main/java/org/apache/whirr/ClusterSpec.java,3,984,272,5,1,3,182,63,36.4,92,52,18.4,97,69,18.4,357156,362.963415,TRUE
services/hadoop/src/main/java/org/apache/whirr/service/hadoop/HadoopProxy.java,3,104,3,1,1,1,2,2,2,1,1,1,5,5,1,357156,3434.192308,TRUE
core/src/main/java/org/apache/whirr/util/Utils.java,3,59,20,3,1,3,16,13,5.333333,12,12,4,86,69,4,357156,6053.491525,TRUE
core/src/main/java/org/apache/whirr/actions/BootstrapClusterAction.java,3,155,44,4,2,2,20,17,5,-4,0,-1,89,69,-1,357156,2304.232258,TRUE
core/src/test/java/org/apache/whirr/service/jclouds/RunUrlStatementTest.java,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,357156,4762.08,TRUE
core/src/main/java/org/apache/whirr/compute/BootstrapTemplate.java,3,162,160,7,1,3,92,23,13.142857,24,19,3.428571,111,69,3.428571,357156,2204.666667,TRUE
services/cdh/src/test/java/org/apache/whirr/service/cdh/integration/CdhHadoopServiceTest.java,3,197,6,2,1,1,3,2,1.5,0,0,0,20,19,0,357156,1812.974619,TRUE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBaseServiceTest.java,3,84,19,1,0,1,12,12,12,5,5,5,2,2,5,357156,4251.857143,TRUE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBaseServiceController.java,4,167,0,0,0,0,0,0,0,0,0,0,0,0,0,12699,76.041916,TRUE
core/src/main/java/org/apache/whirr/Cluster.java,4,204,1,1,1,1,0,0,0,-2,0,-2,1,1,-2,12699,62.25,TRUE
core/src/main/java/org/apache/whirr/ClusterSpec.java,4,1034,69,2,1,1,23,20,11.5,-23,19,-11.5,7,4,-11.5,12699,12.281431,TRUE
core/src/test/java/org/apache/whirr/ClusterSpecTest.java,4,461,29,2,1,1,28,14,14,27,14,13.5,7,4,13.5,12699,27.546638,TRUE
core/src/test/java/org/apache/whirr/service/jclouds/RunUrlStatementTest.java,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,12699,169.32,TRUE
core/src/main/java/org/apache/whirr/compute/BootstrapTemplate.java,4,186,6,1,1,1,3,3,3,0,0,0,1,1,0,12699,68.274194,TRUE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBaseServiceTest.java,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,12699,142.685393,TRUE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBaseServiceController.java,5,167,2,1,1,1,1,1,1,0,0,0,4,4,0,124534,745.712575,TRUE
services/hadoop/src/test/java/org/apache/whirr/service/hadoop/integration/benchmark/HadoopServiceTestDFSIOBenchmark.java,1,69,5,1,0,1,2,2,2,-1,0,-1,17,17,-1,18387,266.478261,FALSE
core/src/main/java/org/apache/whirr/service/ClusterActionHandlerSupport.java,1,221,2,1,0,1,1,1,1,0,0,0,32,32,0,18387,83.199095,FALSE
examples/src/main/java/org/apache/whirr/examples/HadoopClusterExample.java,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,81.72,FALSE
core/src/main/java/org/apache/whirr/service/ComputeCache.java,1,231,130,3,0,1,78,51,26,26,30,8.666667,10,5,8.666667,18387,79.597403,FALSE
core/src/main/java/org/apache/whirr/package-info.java,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,766.125,FALSE
services/hama/src/main/java/org/apache/whirr/service/hama/HamaConstants.java,1,40,1,1,0,1,0,0,0,-2,0,-2,21,21,-2,18387,459.675,FALSE
services/hadoop/src/main/java/org/apache/whirr/service/hadoop/HadoopClusterActionHandler.java,1,67,50,2,0,1,48,47,24,46,47,23,38,21,23,18387,274.432836,FALSE
services/hbase/src/main/java/org/apache/whirr/service/hbase/HBaseAvroServerClusterActionHandler.java,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,612.9,FALSE
services/hbase/src/test/java/org/apache/whirr/service/hbase/integration/HBase089ServiceTest.java,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,634.034483,FALSE
cli/src/main/java/org/apache/whirr/cli/command/DestroyClusterCommand.java,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,245.16,FALSE
cli/src/test/java/org/apache/whirr/cli/command/ListClusterCommandTest.java,1,155,6,1,0,1,3,3,3,0,0,0,24,24,0,18387,118.625806,FALSE
core/src/main/java/org/apache/whirr/service/jclouds/package-info.java,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,766.125,FALSE
core/src/main/java/org/apache/whirr/RolePredicates.java,1,115,7,1,0,1,3,3,3,-1,0,-1,6,6,-1,18387,159.886957,FALSE
services/hbase/src/main/java/org/apache/whirr/service/hbase/HBaseRestServerClusterActionHandler.java,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,612.9,FALSE
