File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
src/main/java/org/apache/giraph/comm/RequestRegistry.java,1,93,21,2,1,2,14,8,7,7,7,3.5,40,33,3.5,3957,42.548387,TRUE
src/test/java/org/apache/giraph/TestPredicateLock.java,1,89,98,3,1,2,79,45,26.333333,60,30,20,13,5,20,3957,44.460674,TRUE
src/test/java/org/apache/giraph/examples/ConnectedComponentsVertexTest.java,1,114,4,1,1,1,3,3,3,2,2,2,35,35,2,3957,34.710526,TRUE
src/main/java/org/apache/giraph/zk/ZooKeeperManager.java,1,851,164,4,1,2,113,83,28.25,62,60,15.5,100,91,15.5,3957,4.649824,TRUE
src/main/java/org/apache/giraph/comm/RPCCommunications.java,1,206,122,3,1,1,15,6,5,-92,5,-30.666667,129,91,-30.666667,3957,19.208738,TRUE
src/main/java/org/apache/giraph/graph/AggregatorWriter.java,1,73,10,1,1,1,5,5,5,0,0,0,57,57,0,3957,54.205479,TRUE
src/main/java/org/apache/giraph/graph/LongDoubleFloatDoubleVertex.java,1,337,256,5,1,3,72,59,14.4,-112,6,-22.4,168,97,-22.4,3957,11.74184,TRUE
src/test/java/org/apache/giraph/TestBspBasic.java,1,414,279,13,4,4,200,49,15.384615,121,49,9.307692,369,97,9.307692,3957,9.557971,TRUE
src/main/java/org/apache/giraph/graph/TextAggregatorWriter.java,1,129,19,1,1,1,8,8,8,-3,0,-3,57,57,-3,3957,30.674419,TRUE
src/main/java/org/apache/giraph/utils/EmptyIterable.java,1,49,3,1,1,1,2,2,2,1,1,1,7,7,1,3957,80.755102,TRUE
src/test/java/org/apache/giraph/examples/TryMultiRpcBindingPortsTest.java,1,120,7,2,1,2,5,3,2.5,3,2,1.5,126,91,1.5,3957,32.975,TRUE
src/main/java/org/apache/giraph/graph/Aggregator.java,1,62,21,1,1,1,13,13,13,5,5,5,57,57,5,3957,63.822581,TRUE
src/main/java/org/apache/giraph/bsp/CentralizedServiceMaster.java,1,94,20,3,2,3,14,8,4.666667,8,7,2.666667,81,57,2.666667,3957,42.095745,TRUE
src/main/java/org/apache/giraph/graph/BspService.java,1,1095,230,9,4,4,98,30,12.25,-111,17,-12.333333,210,91,-12.333333,3957,3.613699,TRUE
src/main/java/org/apache/giraph/examples/SimpleAggregatorWriter.java,1,73,10,1,1,1,4,4,4,-2,0,-2,57,57,-2,3957,54.205479,TRUE
