File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
src/main/java/org/apache/hadoop/chukwa/datacollection/writer/ExtractorWriter.java,1,48,1,1,0,1,0,0,0,-2,0,-2,26,26,-2,15896,331.166667,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestFileTailingAdaptors.java,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,96.926829,TRUE
src/main/java/org/apache/hadoop/chukwa/datacollection/agent/AdaptorResetThread.java,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,108.136054,TRUE
src/main/java/org/apache/hadoop/chukwa/inputtools/plugin/ExecPlugin.java,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,108.876712,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/AbstractProcessor.java,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,109.627586,TRUE
src/main/java/org/apache/hadoop/metrics/spi/AbstractMetricsContext.java,1,434,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,36.626728,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/ClientTraceProcessor.java,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,104.578947,TRUE
src/main/java/org/apache/hadoop/chukwa/analysis/salsa/visualization/Swimlanes.java,1,905,2,1,0,1,1,1,1,0,0,0,26,26,0,15896,17.564641,TRUE
src/main/java/org/apache/hadoop/chukwa/dataloader/SocketDataLoader.java,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,83.663158,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/JobConfProcessor.java,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,104.578947,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestRawAdaptor.java,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,172.782609,TRUE
src/main/java/org/apache/hadoop/chukwa/datacollection/sender/ChukwaHttpSender.java,1,403,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,39.444169,TRUE
src/main/java/org/apache/hadoop/chukwa/datacollection/test/ConsoleOutConnector.java,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,176.622222,TRUE
src/main/java/org/apache/hadoop/chukwa/datacollection/adaptor/FileAdaptor.java,1,321,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,49.520249,TRUE
src/main/java/org/apache/hadoop/chukwa/database/Aggregator.java,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,106.684564,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/HBaseRegionServerProcessor.java,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,187.011765,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/engine/ChukwaRecordJT.java,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,41.831579,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/TestAddAdaptor.java,1,139,43,1,0,1,24,24,24,5,5,5,10,10,5,15896,114.359712,TRUE
src/main/java/org/apache/hadoop/chukwa/datacollection/writer/SocketTeeWriter.java,1,297,6,1,0,1,2,2,2,-2,0,-2,26,26,-2,15896,53.521886,TRUE
src/main/java/org/apache/hadoop/chukwa/inputtools/mdl/ErStreamHandler.java,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,260.590164,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestFileTailingAdaptorPreserveLines.java,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,105.271523,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/TestDirTailingAdaptor.java,1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,73.934884,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/HBaseMasterProcessor.java,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,149.962264,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/JMX/TestJMXAdaptor.java,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,82.791667,TRUE
src/main/java/org/apache/hadoop/chukwa/util/DumpArchive.java,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,118.626866,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/adaptor/TestBufferingWrappers.java,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,141.928571,TRUE
src/main/java/org/apache/hadoop/chukwa/util/Filter.java,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,100.607595,TRUE
src/main/java/org/apache/hadoop/chukwa/dataloader/DataLoaderFactory.java,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,353.244444,TRUE
src/test/java/org/apache/hadoop/chukwa/datacollection/agent/TestAgent.java,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,162.204082,TRUE
src/main/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/DatanodeProcessor.java,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,99.35,TRUE
src/main/java/org/apache/hadoop/chukwa/datacollection/sender/RetryListOfCollectors.java,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,92.959064,TRUE
