issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MAHOUT-2004,New Feature,Unresolved,Open,2017-07-15 05:04:46,
MAHOUT-2005,Bug,Unresolved,Open,2017-07-15 06:23:23,
MAHOUT-2006,Bug,Unresolved,Open,2017-07-15 13:48:33,
MAHOUT-2007,Bug,Fixed,Resolved,2017-07-16 06:27:56,2017-11-29 06:06:25
MAHOUT-2008,New Feature,Unresolved,Open,2017-07-16 08:46:46,
MAHOUT-2009,Bug,Unresolved,Open,2017-08-22 02:53:15,
MAHOUT-2010,Bug,Unresolved,Open,2017-08-22 02:56:04,
MAHOUT-2011,Bug,Won't Fix,Resolved,2017-09-01 22:10:47,2021-06-23 22:04:36
MAHOUT-2012,Bug,Fixed,Resolved,2017-09-06 05:05:17,2017-09-25 20:38:04
MAHOUT-2013,Bug,Unresolved,Open,2017-09-18 02:12:02,
MAHOUT-2014,Improvement,Unresolved,Open,2017-09-22 04:27:49,
MAHOUT-2015,Sub-task,Unresolved,Open,2017-09-22 04:28:06,
MAHOUT-2016,Sub-task,Unresolved,Open,2017-09-22 04:28:34,
MAHOUT-2017,Sub-task,Unresolved,Open,2017-09-22 04:30:26,
MAHOUT-2018,Bug,Fixed,Resolved,2017-09-24 08:50:40,2017-10-01 03:38:36
MAHOUT-2019,Bug,Unresolved,Open,2017-10-03 09:25:15,
MAHOUT-2020,Bug,Fixed,Resolved,2017-10-04 04:16:33,2017-11-28 01:42:41
MAHOUT-2021,Wish,Unresolved,Open,2017-10-04 06:09:10,
MAHOUT-2022,Wish,Fixed,Resolved,2017-10-04 06:10:33,2017-11-29 06:05:34
MAHOUT-2023,Bug,Won't Fix,Resolved,2017-10-06 02:44:54,2020-10-21 19:21:42
MAHOUT-2024,Bug,Unresolved,Open,2017-10-06 10:13:02,
MAHOUT-2025,Task,Unresolved,In Progress,2017-10-06 14:49:12,
MAHOUT-2026,New Feature,Unresolved,Open,2017-10-09 00:08:15,
MAHOUT-2027,New Feature,Unresolved,Open,2017-11-03 02:43:53,
MAHOUT-2028,Proposal,Unresolved,Open,2017-11-18 17:32:25,
MAHOUT-2029,Bug,Unresolved,Patch Available,2018-02-09 06:50:08,
MAHOUT-2030,New Feature,Unresolved,Open,2018-02-28 04:16:22,
MAHOUT-2031,Epic,Unresolved,Open,2018-06-04 22:32:17,
MAHOUT-2032,Improvement,Fixed,Resolved,2018-06-04 22:33:24,2018-06-05 00:38:47
MAHOUT-2033,Bug,Fixed,Resolved,2018-06-04 22:34:17,2018-06-30 00:10:41
MAHOUT-2034,Improvement,Fixed,Resolved,2018-06-04 22:35:00,2018-06-27 21:14:34
MAHOUT-2035,Bug,Unresolved,Open,2018-06-04 22:35:30,
MAHOUT-2036,Improvement,Fixed,Resolved,2018-06-04 22:36:51,2018-06-06 22:37:06
MAHOUT-2037,Bug,Fixed,Resolved,2018-06-04 22:37:30,2018-06-06 00:13:11
MAHOUT-2038,Bug,Fixed,Resolved,2018-06-04 22:37:49,2018-06-20 22:25:11
MAHOUT-2039,Bug,Fixed,Resolved,2018-06-04 22:38:01,2018-06-19 23:44:41
MAHOUT-2040,Bug,Fixed,Resolved,2018-06-04 22:38:12,2018-06-20 22:25:18
MAHOUT-2041,Bug,Fixed,Resolved,2018-06-04 22:38:34,2018-06-18 23:28:15
MAHOUT-2042,Bug,Fixed,Resolved,2018-06-04 22:39:10,2018-06-27 22:51:38
MAHOUT-2043,Bug,Fixed,Resolved,2018-06-04 22:39:37,2018-06-27 22:28:52
MAHOUT-2044,Bug,Unresolved,Open,2018-06-04 22:40:34,
MAHOUT-2045,Bug,Fixed,Resolved,2018-06-04 22:41:19,2018-06-27 22:51:46
MAHOUT-2046,Bug,Unresolved,Open,2018-06-07 06:57:11,
MAHOUT-2047,Improvement,Fixed,Resolved,2018-06-19 00:23:29,2018-06-19 23:44:33
MAHOUT-2048,Planned Work,Unresolved,Open,2018-06-28 03:56:15,
MAHOUT-2049,Improvement,Unresolved,Open,2018-06-29 11:02:10,
MAHOUT-2050,Wish,Unresolved,Open,2018-06-29 22:10:42,
MAHOUT-2051,Bug,Unresolved,Open,2018-07-18 19:10:49,
MAHOUT-2052,Bug,Unresolved,Open,2018-07-19 10:17:43,
MAHOUT-2053,New Feature,Unresolved,Open,2018-07-30 09:07:01,
MAHOUT-2054,Improvement,Unresolved,Open,2018-08-08 22:01:30,
MAHOUT-2055,New Feature,Unresolved,Open,2018-10-16 14:03:46,
MAHOUT-2056,Bug,Fixed,Resolved,2019-01-24 22:00:54,2019-01-25 02:18:25
MAHOUT-2057,Bug,Unresolved,Open,2019-03-06 12:28:54,
MAHOUT-2058,Documentation,Fixed,Resolved,2019-03-06 12:29:55,2021-06-04 23:32:24
MAHOUT-2059,Documentation,Unresolved,Open,2019-03-06 12:38:33,
MAHOUT-2060,Improvement,Unresolved,Open,2019-03-08 01:41:46,
MAHOUT-2061,Improvement,Unresolved,Open,2019-03-08 06:26:39,
MAHOUT-2064,Bug,Fixed,Resolved,2019-03-27 03:09:46,2020-01-23 23:06:07
MAHOUT-2065,Bug,Unresolved,Open,2019-04-01 09:48:23,
MAHOUT-2066,Bug,Invalid,Resolved,2019-04-29 19:49:50,2020-02-11 19:41:57
MAHOUT-2067,Improvement,Fixed,Resolved,2019-05-10 05:14:51,2019-05-23 02:29:06
MAHOUT-2068,Bug,Fixed,Resolved,2019-05-31 05:48:44,2019-05-31 06:54:52
MAHOUT-2069,Task,Fixed,Resolved,2019-05-31 07:59:11,2019-05-31 08:42:36
MAHOUT-2070,Task,Fixed,Resolved,2019-10-16 13:44:51,2019-10-16 15:41:32
MAHOUT-2071,Task,Fixed,Resolved,2019-10-17 15:46:36,2019-11-12 15:58:09
MAHOUT-2072,Task,Fixed,Resolved,2019-10-17 15:49:18,2019-10-17 16:35:22
MAHOUT-2073,Task,Fixed,Resolved,2019-10-17 17:46:17,2019-12-07 05:21:22
MAHOUT-2074,New Feature,Unresolved,In Progress,2019-10-17 23:31:26,
MAHOUT-2075,New Feature,Fixed,Resolved,2019-11-02 17:29:06,2019-11-12 16:01:31
MAHOUT-2076,New Feature,Unresolved,Open,2019-11-22 15:40:53,
MAHOUT-2077,New Feature,Abandoned,Resolved,2019-11-22 17:52:33,2021-06-23 22:10:34
MAHOUT-2078,Wish,Unresolved,Open,2019-12-05 19:10:16,
MAHOUT-2079,Wish,Unresolved,Open,2019-12-05 19:17:45,
MAHOUT-2080,Bug,Won't Fix,Resolved,2019-12-07 02:45:32,2020-10-20 20:22:26
MAHOUT-2081,Bug,Unresolved,Open,2019-12-07 02:57:47,
MAHOUT-2082,Task,Fixed,Resolved,2019-12-07 03:05:02,2020-01-23 22:57:38
MAHOUT-2083,Bug,Fixed,Resolved,2020-01-23 03:56:49,2020-01-23 23:12:47
MAHOUT-2084,Bug,Fixed,Resolved,2020-01-23 04:27:50,2020-02-11 15:32:06
MAHOUT-2085,Bug,Fixed,Resolved,2020-01-23 23:16:39,2020-01-24 01:29:12
MAHOUT-2086,Bug,Fixed,Resolved,2020-01-23 23:46:44,2020-01-24 02:34:11
MAHOUT-2087,Story,Invalid,Resolved,2020-01-27 21:19:03,2020-02-11 15:26:33
MAHOUT-2088,Bug,Unresolved,In Progress,2020-02-11 15:29:24,
MAHOUT-2089,Bug,Unresolved,In Progress,2020-02-11 18:36:45,
MAHOUT-2090,Bug,Fixed,Resolved,2020-02-11 19:19:34,2020-02-22 00:51:04
MAHOUT-2091,Bug,Fixed,Resolved,2020-02-21 15:18:32,2020-02-22 00:50:41
MAHOUT-2093,Bug,Unresolved,Open,2020-02-27 23:44:43,
MAHOUT-2094,Bug,Invalid,Closed,2020-02-29 20:38:32,2020-03-01 16:18:28
MAHOUT-2095,Improvement,Unresolved,Open,2020-03-01 20:37:11,
MAHOUT-2096,Bug,Unresolved,Open,2020-03-03 08:43:53,
