File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
web/src/main/java/org/apache/shiro/web/mgt/DefaultWebSecurityManager.java,1.1.0,193,389,2,2,2,194,194,97.0,1,1,0.5,474,341,237.0,23.14,22.28,True
web/src/main/java/org/apache/shiro/web/filter/mgt/DefaultFilterChainManager.java,1.2.0,340,92,2,2,1,81,80,40.5,70,70,35.0,28,26,14.0,122.43,2.02,True
core/src/main/java/org/apache/shiro/realm/SimpleAccountRealm.java,1.1.0,149,2,1,1,1,0,0,0.0,2,2,2.0,341,341,341.0,71.14,21.71,True
core/src/test/java/org/apache/shiro/session/mgt/AbstractValidatingSessionManagerTest.java,1.1.0,91,91,1,1,1,91,91,91.0,91,91,91.0,2,2,2.0,2.29,2.29,True
core/src/main/java/org/apache/shiro/session/mgt/AbstractValidatingSessionManager.java,1.2.0,303,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,135.14,0.0,True
core/src/main/java/org/apache/shiro/authz/ModularRealmAuthorizer.java,1.1.0,440,11,2,2,1,8,8,4.0,7,6,3.5,355,341,177.5,71.14,13.27,True
core/src/main/java/org/apache/shiro/realm/text/IniRealm.java,1.1.0,122,244,1,1,1,122,122,122.0,0,0,0.0,133,133,133.0,46.43,22.29,True
core/src/main/java/org/apache/shiro/config/ReflectionBuilder.java,1.2.0,511,186,4,4,2,160,119,40.0,136,104,34.0,51,41,12.75,135.14,3.34,True
core/src/main/java/org/apache/shiro/session/mgt/AbstractNativeSessionManager.java,1.1.0,266,1,1,1,1,0,0,0.0,1,1,1.0,341,341,341.0,23.29,21.71,True
core/src/main/java/org/apache/shiro/realm/SimpleAccountRealm.java,1.2.0,149,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,135.14,0.0,True
core/src/test/java/org/apache/shiro/session/mgt/AbstractValidatingSessionManagerTest.java,1.2.0,91,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,66.14,0.0,True
web/src/main/java/org/apache/shiro/web/env/EnvironmentLoader.java,1.2.1,247,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,62.0,0.0,True
core/src/main/java/org/apache/shiro/config/ReflectionBuilder.java,1.2.1,511,2,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,161.86,19.71,True
core/src/main/java/org/apache/shiro/realm/SimpleAccountRealm.java,1.2.1,149,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,161.86,0.0,True
web/src/main/java/org/apache/shiro/web/filter/mgt/DefaultFilterChainManager.java,1.1.0,270,543,2,2,2,271,271,135.5,1,1,0.5,474,341,237.0,58.57,22.28,True
core/src/main/java/org/apache/shiro/session/mgt/AbstractNativeSessionManager.java,1.2.0,266,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,87.29,0.0,True
