File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/Standard14Fonts.java,2.0.12,172,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,209.57,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/text/PDFTextStripper.java,2.0.12,2175,9,1,1,1,1,1,1.0,7,7,7.0,1,1,1.0,187.57,2.86,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/markedcontent/EndMarkedContentSequence.java,2.0.13,48,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,217.57,0.0,True
pdfbox/src/test/java/org/apache/pdfbox/pdmodel/font/TestTTFParser.java,2.0.12,85,4,1,1,1,2,2,2.0,0,0,0.0,3,3,3.0,325.14,23.57,True
fontbox/src/test/java/org/apache/fontbox/cmap/TestCMapParser.java,2.0.12,113,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,425.71,0.0,True
pdfbox/src/test/java/org/apache/pdfbox/pdmodel/font/PDFontTest.java,2.0.12,292,30,2,2,1,28,26,14.0,26,26,13.0,4,3,2.0,223.57,4.88,True
fontbox/src/test/java/org/apache/fontbox/ttf/TTFSubsetterTest.java,2.0.12,259,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,168.71,0.0,True
pdfbox/src/test/java/org/apache/pdfbox/multipdf/PDFMergerUtilityTest.java,2.0.13,428,38,1,1,1,38,38,38.0,38,38,38.0,2,2,2.0,195.86,0.86,True
pdfbox/src/test/java/org/apache/pdfbox/multipdf/PDFMergerUtilityTest.java,2.0.12,390,93,4,4,1,88,50,22.0,83,50,20.75,4,1,1.0,187.57,23.41,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/PDFGraphicsStreamEngine.java,2.0.13,305,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,217.57,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/util/Version.java,2.0.13,58,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,218.86,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/util/Version.java,2.0.12,58,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,210.57,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/markedcontent/BeginMarkedContentSequence.java,2.0.12,57,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,209.29,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/markedcontent/BeginMarkedContentSequenceWithProperties.java,2.0.12,63,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,209.29,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/markedcontent/EndMarkedContentSequence.java,2.0.12,48,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,209.29,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/text/PDFTextStripper.java,2.0.13,2175,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,195.86,0.0,True
tools/src/main/java/org/apache/pdfbox/tools/ExtractText.java,2.0.12,338,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,239.71,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/rendering/PDFRenderer.java,2.0.12,437,827,4,4,2,458,377,114.5,89,57,22.25,7,3,1.75,238.57,12.75,True
pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawerParameters.java,2.0.12,68,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,181.29,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java,2.0.12,1788,212,5,5,1,149,108,29.8,138,106,27.6,7,3,1.4,238.57,11.01,True
pdfbox/src/main/java/org/apache/pdfbox/util/Hex.java,2.0.14,256,82,2,2,1,81,80,40.5,80,80,40.0,2,1,1.0,219.43,4.43,True
pdfbox/src/main/java/org/apache/pdfbox/rendering/PDFRenderer.java,2.0.13,437,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,246.86,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawerParameters.java,2.0.13,68,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,189.57,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/printing/PDFPrintable.java,2.0.12,291,32,1,1,1,31,31,31.0,30,30,30.0,1,1,1.0,168.43,26.71,True
pdfbox/src/main/java/org/apache/pdfbox/printing/PDFPageable.java,2.0.12,167,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,168.43,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java,2.0.13,1788,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,246.86,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPageTree.java,2.0.12,529,4,1,1,1,2,2,2.0,0,0,0.0,1,1,1.0,205.14,0.43,True
pdfbox/src/main/java/org/apache/pdfbox/printing/PDFPrintable.java,2.0.13,291,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,176.71,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/printing/PDFPageable.java,2.0.13,167,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,176.71,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPageTree.java,2.0.13,529,2,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,213.43,5.57,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/markedcontent/BeginMarkedContentSequenceWithProperties.java,2.0.13,63,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,217.57,0.0,True
pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/markedcontent/BeginMarkedContentSequence.java,2.0.13,57,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,217.57,0.0,True
pdfbox/src/test/java/org/apache/pdfbox/pdmodel/graphics/image/ValidateXImage.java,2.0.12,155,2,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,236.43,13.29,True
pdfbox/src/test/java/org/apache/pdfbox/pdmodel/font/PDFontTest.java,2.0.13,292,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,231.86,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/utils/ContextHelper.java,2.0.13,124,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,334.71,0.0,True
examples/src/main/java/org/apache/pdfbox/examples/pdmodel/EmbeddedFiles.java,2.0.12,148,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,355.71,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/process/MetadataValidationProcess.java,2.0.13,304,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,334.71,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/process/CatalogValidationProcess.java,2.0.13,463,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,334.71,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/ValidationResult.java,2.0.12,475,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,326.43,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/utils/ContextHelper.java,2.0.12,124,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,326.43,0.0,True
fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java,2.0.14,763,7,2,2,1,3,3,1.5,1,1,0.5,9,5,4.5,466.57,3.86,True
preflight/src/main/java/org/apache/pdfbox/preflight/process/PageTreeValidationProcess.java,2.0.12,71,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,326.43,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/process/MetadataValidationProcess.java,2.0.12,304,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,326.43,0.0,True
preflight/src/main/java/org/apache/pdfbox/preflight/process/CatalogValidationProcess.java,2.0.12,463,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,326.43,0.0,True
