@relation iotdb_train_clean.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
828,2,1,1,1,1,1,1.0,0,0,0.0,7,7,7.0,33.71,4.86,TRUE
92,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
212,9,1,0,1,4,4,4.0,1,1,1.0,10,10,10.0,50.29,4.29,TRUE
212,10,1,0,1,5,5,5.0,0,0,0.0,10,10,10.0,50.29,4.29,TRUE
203,10,1,0,1,5,5,5.0,0,0,0.0,10,10,10.0,50.29,4.29,TRUE
205,9,1,0,1,4,4,4.0,1,1,1.0,10,10,10.0,50.29,4.29,TRUE
214,8,1,0,1,4,4,4.0,0,0,0.0,10,10,10.0,50.29,4.29,TRUE
423,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
190,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,10.29,0.0,TRUE
618,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
326,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,33.57,0.0,TRUE
283,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
96,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
120,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
91,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
171,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
840,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
129,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
759,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
163,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
344,36,1,0,1,6,6,6.0,24,24,24.0,10,10,10.0,50.29,4.29,TRUE
102,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
356,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
230,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,25.43,0.0,TRUE
476,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
71,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
71,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
72,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
68,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
95,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
71,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
237,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
226,9,1,0,1,4,4,4.0,1,1,1.0,10,10,10.0,50.29,4.29,TRUE
279,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7.57,0.0,TRUE
363,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,14.86,0.0,TRUE
136,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,11.86,0.0,TRUE
787,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
950,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
202,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7.57,0.0,TRUE
428,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
250,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
730,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,10.57,0.0,TRUE
97,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.29,0.0,TRUE
417,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
193,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7.71,0.0,TRUE
434,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.14,0.0,TRUE
358,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
205,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,8.86,0.0,TRUE
73,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
396,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
488,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
189,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,13.0,0.0,TRUE
42,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,13.0,0.0,TRUE
140,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,8.86,0.0,TRUE
224,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,21.86,0.0,TRUE
198,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
130,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,22.86,0.0,TRUE
183,5,1,1,1,4,4,4.0,3,3,3.0,2,2,2.0,22.86,0.0,TRUE
184,5,1,1,1,4,4,4.0,3,3,3.0,2,2,2.0,22.86,0.0,TRUE
29,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.29,0.0,TRUE
43,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.29,0.0,TRUE
70,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,14.57,0.0,TRUE
32,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.29,0.0,TRUE
36,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.29,0.0,TRUE
378,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18.29,0.0,TRUE
87,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
380,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.29,0.0,TRUE
230,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,38.29,0.0,TRUE
100,100,1,1,1,100,100,100.0,100,100,100.0,27,27,27.0,4.86,4.86,TRUE
268,58,9,2,6,48,31,5.33,38,30,4.22,938,769,104.22,17.57,6.92,TRUE
440,488,19,0,4,290,72,15.26,126,39,6.63,887,769,46.68,17.57,15.76,TRUE
176,77,13,2,6,48,19,3.69,27,15,2.08,1101,769,84.69,17.57,13.64,TRUE
440,638,20,10,15,547,324,27.35,458,324,22.9,1022,457,51.1,17.57,11.2,TRUE
1372,1723,37,14,16,1454,650,39.3,1231,650,33.27,1307,457,35.32,17.57,10.67,TRUE
623,727,14,5,9,680,554,48.57,661,554,47.21,1603,769,114.5,17.57,15.76,TRUE
88,88,1,1,1,88,88,88.0,88,88,88.0,31,31,31.0,1.57,1.57,TRUE
31,57,3,1,3,44,37,14.67,43,37,14.33,1371,769,457.0,17.57,12.19,TRUE
1442,2110,17,11,13,1776,1234,104.47,1442,1234,84.82,1773,769,104.29,17.57,11.94,TRUE
1087,1839,13,9,11,1463,1018,112.54,1207,1018,92.85,1631,769,125.46,17.57,11.52,TRUE
98,98,1,1,1,98,98,98.0,98,98,98.0,27,27,27.0,4.86,4.86,TRUE
55,55,1,1,1,55,55,55.0,55,55,55.0,27,27,27.0,4.86,4.86,TRUE
315,315,1,1,1,315,315,315.0,315,315,315.0,27,27,27.0,4.86,4.86,TRUE
44,44,1,1,1,44,44,44.0,44,44,44.0,27,27,27.0,4.86,4.86,TRUE
