File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
core/src/main/java/org/apache/calcite/rel/core/SortExchange.java,1.8.0,112,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SubQueryRemoveRule.java,1.9.0,366,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,35.86,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SortRemoveRule.java,1.9.0,63,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SortProjectTransposeRule.java,1.9.0,125,5,1,1,1,5,5,5.0,5,5,5.0,18,18,18.0,96.14,0.29,True
core/src/main/java/org/apache/calcite/rel/rules/SortJoinTransposeRule.java,1.9.0,140,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,51.0,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinRule.java,1.9.0,101,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinRemoveRule.java,1.9.0,52,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinProjectTransposeRule.java,1.9.0,188,6,1,1,1,3,3,3.0,0,0,0.0,25,25,25.0,96.14,13.43,True
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinJoinTransposeRule.java,1.9.0,220,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinFilterTransposeRule.java,1.9.0,76,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ReduceExpressionsRule.java,1.9.0,1128,63,1,1,1,38,38,38.0,13,13,13.0,6,6,6.0,96.14,2.57,True
core/src/main/java/org/apache/calcite/rel/rules/ReduceDecimalsRule.java,1.9.0,1323,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/PushProjector.java,1.9.0,805,29,1,1,1,19,19,19.0,9,9,9.0,6,6,6.0,96.14,1.43,True
core/src/main/java/org/apache/calcite/rel/rules/PruneEmptyRules.java,1.9.0,277,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.0,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectWindowTransposeRule.java,1.9.0,238,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,54.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectToWindowRule.java,1.9.0,361,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectToCalcRule.java,1.9.0,68,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectTableScanRule.java,1.9.0,125,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,81.86,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectSortTransposeRule.java,1.9.0,76,5,1,1,1,5,5,5.0,5,5,5.0,18,18,18.0,96.14,0.29,True
core/src/main/java/org/apache/calcite/rel/rules/SortUnionTransposeRule.java,1.9.0,122,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,49.43,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/TableScanRule.java,1.9.0,53,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeSystem.java,1.9.0,82,4,1,1,1,4,4,4.0,4,4,4.0,25,25,25.0,96.14,13.43,True
core/src/main/java/org/apache/calcite/rel/rules/UnionEliminatorRule.java,1.9.0,60,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeImpl.java,1.9.0,398,101,2,2,2,43,39,21.5,85,50,42.5,41,36,20.5,96.14,0.14,True
core/src/main/java/org/apache/calcite/rel/core/Aggregate.java,1.6.0,518,44,3,3,1,23,10,7.67,14,7,4.67,173,125,57.67,61.43,1.31,True
core/src/main/java/org/apache/calcite/rel/core/AggregateCall.java,1.6.0,295,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,61.43,0.0,True
core/src/main/java/org/apache/calcite/rel/core/Calc.java,1.6.0,180,38,2,2,1,18,10,9.0,2,2,1.0,164,125,82.0,61.43,1.14,True
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactoryImpl.java,1.9.0,682,61,1,1,1,46,46,46.0,31,31,31.0,36,36,36.0,96.14,0.14,True
core/src/main/java/org/apache/calcite/rel/core/Correlate.java,1.6.0,211,28,2,2,1,18,11,9.0,8,7,4.0,211,125,105.5,57.43,1.14,True
core/src/main/java/org/apache/calcite/rel/core/EquiJoin.java,1.6.0,68,15,1,1,1,12,12,12.0,9,9,9.0,86,86,86.0,47.86,1.14,True
core/src/main/java/org/apache/calcite/rel/core/Exchange.java,1.6.0,108,5,1,1,1,3,3,3.0,1,1,1.0,125,125,125.0,47.71,1.14,True
core/src/main/java/org/apache/calcite/rel/type/DynamicRecordTypeImpl.java,1.9.0,89,42,2,1,1,20,20,10.0,2,1,1.0,46,36,23.0,17.43,0.34,True
core/src/main/java/org/apache/calcite/rel/stream/StreamRules.java,1.9.0,278,5,1,0,1,4,4,4.0,3,3,3.0,4,4,4.0,79.86,11.71,True
core/src/main/java/org/apache/calcite/rel/core/Join.java,1.6.0,398,123,4,4,1,72,39,18.0,33,25,8.25,264,125,66.0,61.43,2.64,True
core/src/main/java/org/apache/calcite/rel/core/JoinInfo.java,1.6.0,142,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,61.43,0.0,True
core/src/main/java/org/apache/calcite/rel/core/Project.java,1.6.0,370,119,2,2,1,18,15,9.0,85,84,42.5,164,125,82.0,61.43,1.14,True
core/src/main/java/org/apache/calcite/rel/rules/ValuesReduceRule.java,1.9.0,254,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/UnionToDistinctRule.java,1.9.0,70,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/UnionPullUpConstantsRule.java,1.9.0,146,146,1,1,1,146,146,146.0,146,146,146.0,6,6,6.0,2.29,2.29,True
core/src/main/java/org/apache/calcite/rel/rules/UnionMergeRule.java,1.9.0,99,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectSetOpTransposeRule.java,1.9.0,114,23,1,1,1,14,14,14.0,5,5,5.0,6,6,6.0,96.14,1.43,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectRemoveRule.java,1.9.0,99,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectMultiJoinMergeRule.java,1.9.0,79,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
core/src/main/java/org/apache/calcite/rel/rules/ProjectMergeRule.java,1.9.0,127,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,96.14,0.0,True
