@relation tika_train_noise.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
364,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,344.29,0.0,TRUE
330,5,1,1,1,3,3,3.0,1,1,1.0,3,3,3.0,421.0,40.57,TRUE
615,11,1,1,1,11,11,11.0,11,11,11.0,12,12,12.0,427.43,4.14,TRUE
326,127,5,5,1,92,48,18.4,59,36,11.8,34,16,6.8,421.0,37.56,TRUE
566,78,5,5,1,64,30,12.8,72,30,14.4,51,16,10.2,427.43,2.37,TRUE
316,38,4,4,1,36,16,9.0,34,15,8.5,48,16,12.0,11.29,3.67,TRUE
291,2,1,1,1,0,0,0.0,2,2,2.0,5,5,5.0,427.43,0.57,TRUE
1204,119,16,14,2,106,17,6.62,93,17,5.81,63,9,3.94,421.0,29.06,TRUE
125,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,311.0,0.0,TRUE
511,98,5,5,2,75,35,15.0,52,31,10.4,46,35,9.2,421.0,29.39,TRUE
207,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,311.0,0.0,TRUE
210,118,8,6,2,98,43,12.25,86,39,10.75,116,35,14.5,421.0,19.08,TRUE
317,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,52.29,0.0,TRUE
571,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,468.43,0.0,TRUE
463,275,11,11,2,209,74,19.0,161,74,14.64,138,22,12.55,421.0,22.19,TRUE
291,75,4,3,2,39,18,9.75,23,11,5.75,69,26,17.25,290.0,9.05,TRUE
1398,48,3,3,1,46,34,15.33,44,34,14.67,16,9,5.33,468.43,7.76,TRUE
393,93,1,1,1,87,87,87.0,81,81,81.0,6,6,6.0,403.0,3.0,TRUE
123,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260.71,0.0,TRUE
393,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,425.0,0.0,TRUE
141,24,1,1,1,21,21,21.0,18,18,18.0,7,7,7.0,282.71,5.14,TRUE
1233,29,4,4,3,27,13,6.75,25,13,6.25,13,6,3.25,449.43,12.04,TRUE
209,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,468.43,0.0,TRUE
73,9,1,1,1,9,9,9.0,9,9,9.0,3,3,3.0,286.86,22.0,TRUE
617,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,468.43,0.0,TRUE
703,18,2,2,1,16,16,8.0,16,15,8.0,4,3,2.0,468.43,3.45,TRUE
109,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,421.0,0.0,TRUE
209,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,449.43,0.0,TRUE
235,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,311.0,0.0,TRUE
617,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,449.43,0.0,TRUE
399,13,2,2,1,10,8,5.0,7,7,3.5,29,22,14.5,311.0,13.88,TRUE
548,53,3,3,1,45,30,15.0,37,26,12.33,44,16,14.67,427.43,4.14,TRUE
457,56,4,4,1,53,40,13.25,50,38,12.5,15,10,3.75,347.71,8.19,TRUE
155,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,405.0,0.0,TRUE
601,4,1,1,1,1,1,1.0,2,2,2.0,3,3,3.0,344.29,0.57,TRUE
123,16,1,1,1,15,15,15.0,14,14,14.0,2,2,2.0,254.29,51.71,TRUE
272,6,2,2,1,5,3,2.5,4,2,2.0,6,5,3.0,284.14,27.05,TRUE
524,89,3,3,1,47,32,15.67,17,6,5.67,16,10,5.33,449.43,4.17,TRUE
899,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,92.14,0.0,TRUE
95,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,337.86,0.0,TRUE
118,144,2,1,1,75,66,37.5,6,6,3.0,23,22,11.5,92.14,1.0,TRUE
