issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-6236,Bug,Not A Problem,Closed,2017-05-18 19:36:57,2019-02-18 03:33:39
MNG-6237,Bug,Incomplete,Closed,2017-05-19 22:29:22,2020-10-17 20:38:04
MNG-6238,Bug,Not A Problem,Closed,2017-05-30 18:34:23,2017-05-31 05:05:44
MNG-6239,Bug,Fixed,Closed,2017-06-07 19:02:19,2021-07-01 02:55:31
MNG-6240,Bug,Fixed,Closed,2017-06-10 05:17:54,2017-06-15 02:00:38
MNG-6241,Bug,Unresolved,Open,2017-06-20 21:34:20,
MNG-6242,Bug,Fixed,Closed,2017-06-23 18:21:53,2017-10-15 16:55:54
MNG-6243,Bug,Duplicate,Closed,2017-06-24 04:45:25,2017-06-24 18:17:11
MNG-6244,Bug,Not A Problem,Closed,2017-06-26 17:43:16,2017-06-27 01:54:09
MNG-6246,Bug,Duplicate,Closed,2017-06-30 20:16:33,2018-01-29 18:24:23
MNG-6247,Bug,Invalid,Closed,2017-07-02 07:18:31,2017-07-02 07:44:54
MNG-6248,Bug,Invalid,Closed,2017-07-02 07:30:07,2017-07-02 07:38:41
MNG-6249,Bug,Not A Problem,Closed,2017-07-02 07:52:45,2017-07-02 17:16:26
MNG-6250,Bug,Invalid,Closed,2017-07-04 22:31:12,2017-07-08 02:59:58
MNG-6251,Bug,Invalid,Closed,2017-07-07 18:23:00,2017-07-07 19:19:15
MNG-6252,Bug,Invalid,Closed,2017-07-07 23:55:12,2017-07-08 03:25:51
MNG-6253,Improvement,Unresolved,Open,2017-07-10 22:07:36,
MNG-6254,Improvement,Not A Problem,Closed,2017-07-11 13:58:58,2020-10-17 23:51:04
MNG-6255,Bug,Fixed,Closed,2017-07-11 21:48:30,2018-02-10 20:01:06
MNG-6256,Bug,Fixed,Closed,2017-07-12 21:25:31,2019-01-09 08:38:20
MNG-6258,Task,Fixed,Closed,2017-07-13 01:49:16,2017-07-14 23:25:24
MNG-6259,Bug,Incomplete,Closed,2017-07-13 08:30:02,2018-06-18 04:25:27
MNG-6260,Bug,Unresolved,Open,2017-07-14 03:42:44,
MNG-6261,Bug,Fixed,Closed,2017-07-14 18:52:15,2018-12-30 06:14:15
MNG-6262,Bug,Duplicate,Closed,2017-07-19 05:45:06,2019-02-18 06:35:29
MNG-6263,Bug,Cannot Reproduce,Closed,2017-07-26 19:23:47,2017-07-26 20:44:33
MNG-6264,Bug,Cannot Reproduce,Closed,2017-07-27 00:50:35,2018-06-18 05:44:07
MNG-6265,New Feature,Not A Problem,Closed,2017-07-28 11:13:58,2020-01-19 18:31:40
MNG-6266,Task,Not A Problem,Closed,2017-07-29 19:34:55,2017-08-02 03:23:17
MNG-6267,Improvement,Won't Fix,Closed,2017-08-02 23:00:03,2017-08-03 15:24:12
MNG-6268,Improvement,Won't Fix,Closed,2017-08-03 17:23:34,2020-12-10 03:04:15
MNG-6269,Bug,Invalid,Closed,2017-08-08 02:26:41,2017-08-08 02:36:27
MNG-6270,New Feature,Unresolved,Open,2017-08-08 13:45:40,
MNG-6271,New Feature,Won't Fix,Closed,2017-08-09 15:47:32,2021-06-27 07:03:52
MNG-6272,Bug,Not A Problem,Closed,2017-08-14 13:29:19,2018-01-07 06:29:06
MNG-6274,Bug,Not A Bug,Closed,2017-08-23 22:29:30,2020-10-12 02:22:23
MNG-6275,Bug,Unresolved,Reopened,2017-08-24 16:27:32,
MNG-6276,New Feature,Unresolved,Open,2017-08-26 05:29:51,
MNG-6278,Bug,Not A Problem,Closed,2017-08-31 07:36:49,2017-09-01 19:42:02
MNG-6279,Bug,Incomplete,Closed,2017-09-06 11:20:58,2018-06-25 03:52:20
MNG-6280,Sub-task,Fixed,Closed,2017-09-09 17:49:10,2017-09-09 17:55:39
MNG-6281,Sub-task,Fixed,Closed,2017-09-09 17:53:25,2020-10-10 02:37:31
MNG-6282,Bug,Fixed,Closed,2017-09-11 19:08:17,2018-02-10 19:57:52
MNG-6283,Bug,Unresolved,Open,2017-09-12 21:01:10,
MNG-6284,Bug,Not A Problem,Closed,2017-09-15 14:38:09,2018-01-29 18:14:51
MNG-6286,Bug,Duplicate,Closed,2017-09-22 00:17:13,2018-02-20 04:57:30
MNG-6288,New Feature,Unresolved,Open,2017-09-26 16:28:05,
MNG-6289,Improvement,Incomplete,Closed,2017-09-28 19:52:51,2018-03-25 05:08:40
MNG-6290,Bug,Incomplete,Closed,2017-10-01 05:49:49,2018-03-25 05:14:17
MNG-6291,Bug,Duplicate,Closed,2017-10-04 21:06:16,2017-10-08 22:01:30
MNG-6292,Improvement,Incomplete,Closed,2017-10-13 20:41:28,2018-03-25 05:09:52
MNG-6293,Improvement,Unresolved,Open,2017-10-17 21:36:33,
MNG-6294,Improvement,Fixed,Closed,2017-10-25 03:09:58,2021-05-03 14:12:02
MNG-6295,Bug,Unresolved,Open,2017-10-25 22:52:06,
MNG-6296,Bug,Fixed,Closed,2017-10-26 15:54:07,2017-11-22 06:36:11
MNG-6297,Bug,Not A Bug,Closed,2017-11-02 04:11:28,2017-11-03 17:41:52
MNG-6298,Bug,Fixed,Closed,2017-11-02 04:58:25,2018-01-20 06:25:22
MNG-6299,New Feature,Unresolved,Open,2017-11-03 18:37:24,
MNG-6300,Bug,Fixed,Closed,2017-11-04 16:50:05,2017-12-22 21:29:27
MNG-6302,New Feature,Fixed,Closed,2017-11-06 16:51:39,2017-11-20 03:59:26
MNG-6303,Bug,Unresolved,Open,2017-11-07 00:14:43,
MNG-6304,Bug,Invalid,Closed,2017-11-14 02:09:14,2017-11-14 02:30:32
MNG-6305,Bug,Fixed,Closed,2017-11-15 01:37:00,2017-12-31 04:45:39
MNG-6306,Improvement,Fixed,Closed,2017-11-16 02:36:33,2017-11-25 06:56:17
MNG-6307,Bug,Incomplete,Closed,2017-11-19 16:11:51,2018-06-25 04:00:01
MNG-6308,Improvement,Fixed,Closed,2017-11-20 03:42:44,2018-01-07 06:40:41
MNG-6310,New Feature,Unresolved,Reopened,2017-11-22 06:34:16,
MNG-6311,Bug,Fixed,Closed,2017-11-24 09:04:42,2018-09-15 01:53:52
MNG-6312,Dependency upgrade,Fixed,Closed,2017-11-25 02:27:42,2018-01-19 02:56:26
MNG-6313,Dependency upgrade,Won't Fix,Closed,2017-11-25 03:21:29,2019-01-14 05:12:13
MNG-6315,Bug,Incomplete,Closed,2017-11-28 07:51:23,2018-06-18 06:27:14
MNG-6316,Bug,Won't Fix,Closed,2017-11-29 17:00:12,2017-11-29 19:57:42
MNG-6317,Bug,Cannot Reproduce,Closed,2017-11-30 21:23:44,2017-12-16 19:42:17
MNG-6318,Improvement,Not A Problem,Closed,2017-12-06 03:58:19,2017-12-07 04:00:50
MNG-6319,Sub-task,Unresolved,Open,2017-12-08 23:47:42,
MNG-6320,Bug,Fixed,Closed,2017-12-14 18:31:28,2018-02-10 19:55:34
MNG-6321,Bug,Invalid,Closed,2017-12-18 23:39:36,2019-04-04 04:16:44
MNG-6322,Bug,Not A Problem,Closed,2017-12-18 23:41:45,2017-12-20 03:37:14
MNG-6323,Bug,Fixed,Closed,2017-12-19 03:18:29,2018-02-21 01:24:45
MNG-6324,Bug,Duplicate,Closed,2017-12-20 00:49:49,2017-12-20 03:06:06
MNG-6326,Bug,Unresolved,Open,2017-12-21 16:00:21,
MNG-6327,Improvement,Unresolved,Open,2017-12-21 16:05:25,
