issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-1388,Bug,Unresolved,Reopened,2005-11-01 23:04:35,
MNG-1390,Bug,Not A Problem,Closed,2005-11-02 04:24:28,2010-03-27 15:28:35
MNG-1393,Improvement,Incomplete,Closed,2005-11-02 12:43:30,2007-06-15 18:05:27
MNG-1394,Bug,Fixed,Closed,2005-11-02 12:48:39,2005-11-16 22:37:13
MNG-1395,Bug,Fixed,Closed,2005-11-02 15:17:28,2007-03-23 00:17:16
MNG-1403,Improvement,Duplicate,Closed,2005-11-03 00:32:48,2005-11-04 10:27:09
MNG-1404,Improvement,Fixed,Closed,2005-11-03 01:41:00,2005-11-16 22:30:13
MNG-1405,Improvement,Duplicate,Closed,2005-11-03 02:37:19,2005-11-04 10:32:44
MNG-1412,Bug,Fixed,Closed,2005-11-03 19:23:43,2008-02-03 13:33:25
MNG-1413,Bug,Fixed,Closed,2005-11-03 21:43:19,2005-11-04 03:13:01
MNG-1414,Bug,Duplicate,Closed,2005-11-04 00:00:04,2005-11-04 00:07:16
MNG-1415,Bug,Fixed,Closed,2005-11-04 01:53:26,2006-03-02 20:34:26
MNG-1416,Improvement,Fixed,Closed,2005-11-04 01:55:44,2005-11-18 16:05:26
MNG-1417,Bug,Fixed,Closed,2005-11-04 08:47:43,2005-11-23 18:18:27
MNG-1418,Improvement,Duplicate,Closed,2005-11-04 09:23:29,2007-09-05 10:42:40
MNG-1419,Bug,Fixed,Closed,2005-11-04 09:24:46,2006-01-05 10:42:36
MNG-1420,Improvement,Won't Fix,Closed,2005-11-04 09:26:29,2007-10-23 05:18:44
MNG-1421,Improvement,Duplicate,Closed,2005-11-04 11:09:12,2005-11-05 10:58:18
MNG-1423,Task,Incomplete,Closed,2005-11-04 15:49:16,2014-01-19 21:07:00
MNG-1424,Bug,Fixed,Closed,2005-11-04 16:04:02,2005-11-15 01:06:10
MNG-1425,Task,Incomplete,Closed,2005-11-04 16:06:12,2014-01-19 23:34:24
MNG-1427,Improvement,Fixed,Closed,2005-11-04 17:46:07,2005-11-17 17:52:50
MNG-1432,Bug,Fixed,Closed,2005-11-05 18:29:57,2005-11-05 20:09:21
MNG-1434,Bug,Fixed,Closed,2005-11-05 22:17:11,2005-11-06 01:06:27
MNG-1436,Bug,Won't Fix,Closed,2005-11-06 17:15:48,2007-06-18 03:14:48
MNG-1437,Task,Duplicate,Closed,2005-11-06 21:41:17,2007-09-05 10:44:33
MNG-1438,New Feature,Incomplete,Closed,2005-11-06 21:48:17,2007-09-05 10:46:29
MNG-1439,New Feature,Won't Fix,Closed,2005-11-06 21:50:02,2009-12-27 20:01:13
MNG-1440,New Feature,Won't Fix,Closed,2005-11-06 21:50:56,2009-12-27 20:01:33
MNG-1441,New Feature,Incomplete,Closed,2005-11-06 21:52:21,2014-01-19 23:35:58
MNG-1443,Bug,Fixed,Closed,2005-11-07 02:21:21,2005-12-07 03:08:12
MNG-1445,Bug,Duplicate,Closed,2005-11-07 12:52:10,2007-04-09 03:28:16
MNG-1446,Bug,Won't Fix,Closed,2005-11-07 14:07:36,2005-11-23 02:16:33
MNG-1447,Bug,Fixed,Closed,2005-11-07 14:23:56,2005-11-18 23:43:21
MNG-1448,Bug,Won't Fix,Closed,2005-11-07 16:18:09,2007-08-02 08:34:51
MNG-1450,Bug,Duplicate,Closed,2005-11-07 19:17:04,2006-08-16 02:54:34
MNG-1452,Task,Fixed,Closed,2005-11-08 00:59:24,2007-05-23 03:53:27
MNG-1453,Improvement,Duplicate,Closed,2005-11-08 04:39:10,2007-09-05 10:46:58
MNG-1456,New Feature,Won't Fix,Closed,2005-11-08 16:33:11,2005-12-19 08:43:17
MNG-1457,Bug,Fixed,Closed,2005-11-08 17:37:21,2006-04-21 11:24:38
MNG-1458,Bug,Fixed,Closed,2005-11-08 17:40:30,2006-06-18 17:05:43
MNG-1459,Task,Duplicate,Closed,2005-11-08 17:53:00,2006-08-21 10:34:25
MNG-1460,Bug,Duplicate,Closed,2005-11-08 17:54:07,2005-11-21 08:05:19
MNG-1463,Task,Incomplete,Closed,2005-11-08 19:27:45,2014-01-19 23:36:15
MNG-1465,Bug,Won't Fix,Closed,2005-11-08 21:31:56,2009-12-30 21:31:50
MNG-1468,Bug,Incomplete,Closed,2005-11-08 23:46:19,2014-01-19 23:36:36
MNG-1470,Bug,Fixed,Closed,2005-11-09 04:34:32,2005-11-18 22:36:11
MNG-1474,Bug,Cannot Reproduce,Closed,2005-11-09 11:51:34,2005-12-07 02:09:54
MNG-1478,Bug,Fixed,Closed,2005-11-09 17:33:37,2006-02-02 07:50:24
MNG-1479,Improvement,Fixed,Closed,2005-11-09 18:34:23,2006-03-10 04:42:26
MNG-1482,New Feature,Won't Fix,Closed,2005-11-10 01:11:37,2005-12-09 21:09:30
MNG-1483,New Feature,Fixed,Closed,2005-11-10 01:12:47,2007-03-28 17:50:22
MNG-1484,New Feature,Fixed,Closed,2005-11-10 01:13:46,2007-03-28 17:51:59
MNG-1485,Bug,Won't Fix,Closed,2005-11-10 06:21:27,2005-11-10 07:03:27
MNG-1486,Bug,Duplicate,Closed,2005-11-10 11:09:22,2009-12-31 05:18:47
MNG-1489,Improvement,Won't Fix,Closed,2005-11-10 12:47:48,2007-06-01 05:30:46
MNG-1491,Wish,Fixed,Closed,2005-11-10 15:32:51,2008-02-06 23:04:58
MNG-1492,Improvement,Duplicate,Closed,2005-11-10 18:26:39,2005-11-10 21:33:45
MNG-1493,Improvement,Fixed,Closed,2005-11-10 18:41:22,2008-02-05 23:32:10
MNG-1494,New Feature,Incomplete,Closed,2005-11-10 19:19:54,2014-01-19 23:37:17
