issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-4039,New Feature,Won't Fix,Closed,2009-02-17 16:15:46,2012-11-13 22:33:50
MNG-4040,Bug,Fixed,Closed,2009-02-17 17:21:29,2009-02-17 21:58:08
MNG-4041,Bug,Fixed,Closed,2009-02-18 05:33:51,2009-06-05 17:07:19
MNG-4042,Sub-task,Fixed,Closed,2009-02-18 19:31:27,2009-02-19 22:41:05
MNG-4043,Bug,Fixed,Closed,2009-02-18 20:14:51,2009-02-24 19:14:56
MNG-4044,Bug,Duplicate,Closed,2008-09-04 13:53:37,2009-02-19 14:34:04
MNG-4046,Task,Fixed,Closed,2009-02-20 23:56:11,2009-02-21 00:23:37
MNG-4047,Bug,Incomplete,Closed,2009-02-21 00:16:14,2014-01-23 04:31:56
MNG-4048,Improvement,Fixed,Closed,2009-02-21 17:01:27,2009-09-17 16:26:49
MNG-4049,Bug,Not A Problem,Closed,2009-02-24 13:12:08,2009-02-24 13:17:54
MNG-4050,Bug,Fixed,Closed,2009-02-25 20:47:55,2009-05-16 17:38:50
MNG-4051,Bug,Not A Problem,Closed,2009-02-25 21:09:00,2009-02-26 20:56:53
MNG-4052,Bug,Fixed,Closed,2009-02-25 22:00:20,2009-07-27 20:10:42
MNG-4053,Bug,Fixed,Closed,2009-02-25 22:06:44,2009-03-23 18:07:28
MNG-4054,Bug,Duplicate,Closed,2009-02-27 04:59:18,2009-12-31 08:46:29
MNG-4055,Bug,Fixed,Closed,2009-02-27 12:57:29,2009-09-21 15:34:50
MNG-4056,Wish,Fixed,Closed,2009-02-27 13:52:07,2009-03-03 15:48:50
MNG-4057,Improvement,Fixed,Closed,2009-02-27 17:35:21,2009-02-28 13:19:51
MNG-4058,New Feature,Duplicate,Closed,2009-02-27 20:36:39,2009-12-31 08:47:18
MNG-4059,Task,Fixed,Closed,2009-03-01 20:13:22,2009-03-01 20:13:57
MNG-4060,Task,Fixed,Closed,2009-03-01 20:19:30,2009-03-01 20:19:56
MNG-4061,Bug,Won't Fix,Closed,2009-03-03 12:57:59,2009-03-04 16:29:46
MNG-4062,Task,Fixed,Closed,2009-03-03 19:26:56,2009-10-14 19:25:19
MNG-4063,Bug,Incomplete,Closed,2009-03-04 12:07:06,2014-01-23 04:32:14
MNG-4065,Improvement,Duplicate,Closed,2009-03-04 18:08:53,2009-03-05 02:27:40
MNG-4066,Bug,Not A Problem,Closed,2009-03-04 23:00:56,2009-03-23 07:47:18
MNG-4068,Bug,Fixed,Closed,2009-03-05 22:23:42,2009-03-05 23:50:34
MNG-4069,Task,Fixed,Closed,2009-03-06 17:32:46,2009-03-06 17:33:27
MNG-4070,Bug,Fixed,Closed,2009-03-06 22:59:06,2009-03-09 01:16:36
MNG-4071,Wish,Duplicate,Closed,2009-03-07 00:50:49,2009-03-23 08:11:28
MNG-4072,Bug,Fixed,Closed,2009-03-07 01:46:19,2009-03-09 02:14:32
MNG-4074,Bug,Fixed,Closed,2009-03-09 20:40:15,2009-04-22 22:31:39
MNG-4075,Improvement,Fixed,Closed,2009-03-10 00:01:21,2009-03-10 20:41:13
MNG-4076,Bug,Incomplete,Closed,2009-03-10 11:31:52,2014-01-23 04:32:04
MNG-4077,Task,Fixed,Closed,2009-03-10 13:16:58,2009-03-10 20:41:39
MNG-4078,Bug,Fixed,Closed,2009-03-10 14:17:11,2009-03-13 19:12:59
MNG-4079,Bug,Fixed,Closed,2009-03-10 19:53:41,2009-03-13 20:20:20
