issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-2871,Bug,Fixed,Closed,2007-03-12 22:49:43,2007-09-03 03:55:04
MNG-2872,New Feature,Duplicate,Closed,2007-03-13 00:23:02,2010-05-08 22:37:02
MNG-2873,Bug,Fixed,Closed,2007-03-13 22:57:49,2008-08-29 01:30:20
MNG-2874,Bug,Fixed,Closed,2007-03-14 14:05:22,2007-06-05 06:18:59
MNG-2875,Bug,Fixed,Closed,2007-03-15 00:37:26,2009-12-30 04:36:13
MNG-2876,Bug,Cannot Reproduce,Closed,2007-03-15 04:21:07,2014-06-13 04:23:54
MNG-2877,Bug,Fixed,Closed,2007-03-15 05:42:24,2007-03-19 03:04:05
MNG-2878,Bug,Fixed,Closed,2007-03-15 13:40:27,2007-09-11 01:35:38
MNG-2879,Bug,Won't Fix,Closed,2007-03-16 22:11:31,2009-12-30 02:45:45
MNG-2880,Bug,Fixed,Closed,2007-03-17 23:48:14,2007-04-08 20:40:59
MNG-2881,Improvement,Fixed,Closed,2007-03-19 03:48:56,2008-03-08 00:49:50
MNG-2883,Task,Fixed,Closed,2007-03-19 15:34:38,2008-03-15 00:07:32
MNG-2884,Improvement,Fixed,Closed,2007-03-19 21:50:28,2007-06-02 21:02:59
MNG-2885,Improvement,Fixed,Closed,2007-03-20 05:13:09,2007-04-08 06:37:09
MNG-2886,Improvement,Won't Fix,Closed,2007-03-20 19:04:34,2007-06-18 03:24:04
MNG-2888,Bug,Cannot Reproduce,Closed,2007-03-21 04:17:58,2008-03-08 04:12:39
MNG-2889,Improvement,Won't Fix,Closed,2007-03-22 02:33:36,2009-12-30 04:36:15
MNG-2890,Improvement,Won't Fix,Closed,2007-03-22 17:40:53,2007-06-05 06:23:26
MNG-2891,Bug,Fixed,Closed,2007-03-22 18:19:13,2007-03-22 19:52:40
MNG-2892,Improvement,Fixed,Closed,2007-03-22 20:29:06,2007-03-25 08:06:17
MNG-2893,Task,Unresolved,Open,2007-03-24 16:26:02,
MNG-2894,Task,Fixed,Closed,2007-03-24 16:27:10,2007-03-25 08:06:38
MNG-2896,Wish,Won't Fix,Closed,2007-03-24 21:14:24,2008-12-18 15:29:47
MNG-2897,Bug,Fixed,Closed,2007-03-25 02:31:19,2007-03-25 08:07:14
MNG-2898,Task,Fixed,Closed,2007-03-25 08:10:28,2007-03-25 21:09:36
MNG-2899,Bug,Fixed,Closed,2007-03-25 19:36:35,2007-03-26 02:45:25
MNG-2900,Bug,Fixed,Closed,2007-03-25 20:44:19,2007-03-26 16:51:33
MNG-2901,Bug,Won't Fix,Closed,2007-03-26 18:21:28,2009-12-30 02:50:59
MNG-2902,Improvement,Fixed,Closed,2007-03-26 21:52:28,2011-06-20 00:51:22
MNG-2903,Bug,Incomplete,Closed,2007-03-27 01:24:07,2014-01-23 04:32:08
MNG-2904,Improvement,Fixed,Closed,2007-03-27 15:47:42,2007-06-03 05:03:50
MNG-2905,Bug,Fixed,Closed,2007-03-27 18:34:03,2007-04-08 18:58:23
MNG-2906,Bug,Incomplete,Closed,2007-03-27 18:36:44,2014-01-23 04:31:49
MNG-2909,Bug,Fixed,Closed,2007-03-29 01:33:32,2007-11-06 06:51:34
MNG-2913,Bug,Fixed,Closed,2007-03-29 23:39:59,2007-06-01 02:18:31
MNG-2914,Bug,Duplicate,Closed,2007-03-30 01:42:31,2007-03-30 02:09:43
MNG-2916,New Feature,Unresolved,Open,2007-04-02 03:54:44,
MNG-2917,Bug,Incomplete,Closed,2007-04-02 13:54:49,2007-04-02 16:02:08
MNG-2918,New Feature,Duplicate,Closed,2007-04-02 15:13:33,2010-01-05 18:01:51
MNG-2919,Bug,Fixed,Closed,2007-04-02 15:13:51,2007-06-06 19:48:13
MNG-2921,Bug,Fixed,Closed,2007-04-03 15:04:53,2007-06-01 01:26:17
MNG-2922,Bug,Duplicate,Closed,2007-04-03 17:00:42,2007-04-04 18:38:30
MNG-2923,Bug,Fixed,Closed,2007-04-03 17:00:50,2007-06-04 23:06:26
MNG-2925,Bug,Fixed,Closed,2007-04-03 23:20:24,2008-01-07 13:48:33
MNG-2926,Bug,Fixed,Closed,2007-04-04 06:28:18,2007-04-08 00:10:43
MNG-2928,Bug,Cannot Reproduce,Closed,2007-04-04 19:52:04,2008-03-06 03:34:07
MNG-2929,Bug,Duplicate,Closed,2007-04-04 20:55:15,2007-04-04 21:08:11
MNG-2930,Improvement,Fixed,Closed,2007-04-05 02:03:13,2007-05-30 04:23:24
MNG-2931,Bug,Cannot Reproduce,Closed,2007-04-05 04:31:36,2009-12-30 18:39:09
MNG-2932,Bug,Fixed,Closed,2007-04-05 11:47:01,2007-10-18 00:13:39
MNG-2933,Bug,Incomplete,Closed,2007-04-05 17:06:26,2014-01-23 04:32:05
MNG-2934,Bug,Fixed,Closed,2007-04-05 20:50:49,2007-06-04 23:07:04
MNG-2935,Bug,Fixed,Closed,2007-04-06 00:08:26,2007-09-03 01:49:03
MNG-2936,Bug,Fixed,Closed,2007-04-06 02:40:02,2007-05-20 22:38:57
