issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
TIKA-1,Task,Fixed,Closed,2007-03-31 14:54:09,2007-03-31 15:43:18
TIKA-2,Task,Fixed,Closed,2007-03-31 14:55:41,2007-03-31 21:49:41
TIKA-3,Task,Fixed,Closed,2007-03-31 14:57:02,2007-03-31 17:33:24
TIKA-4,Task,Fixed,Closed,2007-03-31 14:58:59,2007-03-31 21:48:32
TIKA-5,New Feature,Fixed,Closed,2007-06-01 05:49:14,2007-06-09 06:55:39
TIKA-6,New Feature,Fixed,Closed,2007-06-07 12:12:16,2007-09-21 23:11:36
TIKA-7,New Feature,Fixed,Closed,2007-06-10 13:23:52,2007-08-18 03:13:37
TIKA-8,Improvement,Fixed,Closed,2007-08-18 02:58:18,2007-08-18 03:14:35
TIKA-9,Improvement,Won't Fix,Closed,2007-09-11 04:14:57,2007-09-24 22:50:08
TIKA-10,Bug,Fixed,Closed,2007-09-11 04:37:51,2007-09-13 04:08:33
TIKA-11,Improvement,Fixed,Closed,2007-09-11 04:39:38,2007-09-13 08:38:58
TIKA-12,Improvement,Fixed,Closed,2007-09-12 03:12:41,2007-09-13 15:17:46
TIKA-13,Bug,Fixed,Closed,2007-09-13 02:46:03,2007-09-13 04:15:05
TIKA-14,New Feature,Fixed,Closed,2007-09-13 05:32:10,2007-09-15 17:36:40
TIKA-15,Improvement,Fixed,Closed,2007-09-14 01:58:58,2007-09-17 18:13:35
TIKA-16,Bug,Fixed,Closed,2007-09-14 02:18:19,2007-09-15 17:35:13
TIKA-17,Improvement,Fixed,Closed,2007-09-14 04:58:56,2007-09-24 22:47:28
TIKA-18,Improvement,Fixed,Closed,2007-09-14 05:33:01,2007-09-19 06:07:57
TIKA-19,Bug,Fixed,Closed,2007-09-15 16:55:54,2007-09-15 17:39:28
TIKA-20,New Feature,Fixed,Closed,2007-09-19 04:33:06,2007-09-24 01:47:47
TIKA-21,Bug,Fixed,Closed,2007-09-20 05:16:22,2007-09-25 00:29:41
TIKA-22,Task,Fixed,Closed,2007-09-21 12:25:07,2007-09-25 00:06:02
TIKA-23,Improvement,Fixed,Closed,2007-09-21 14:34:12,2007-09-21 22:57:44
TIKA-24,Improvement,Fixed,Closed,2007-09-22 23:38:47,2007-09-24 01:48:15
TIKA-25,Improvement,Fixed,Closed,2007-09-22 23:44:25,2007-09-23 17:56:31
TIKA-26,Improvement,Fixed,Closed,2007-09-23 17:26:33,2007-09-25 19:52:10
TIKA-27,Task,Fixed,Closed,2007-09-24 02:04:55,2007-09-25 00:37:05
TIKA-28,Improvement,Fixed,Closed,2007-09-25 00:53:28,2007-09-25 05:30:26
TIKA-29,Bug,Fixed,Closed,2007-09-25 03:27:10,2007-09-26 15:50:05
TIKA-30,Improvement,Fixed,Closed,2007-09-25 03:55:11,2007-09-25 05:21:56
TIKA-31,Improvement,Fixed,Closed,2007-09-25 22:01:46,2007-09-26 04:37:21
TIKA-32,Bug,Fixed,Closed,2007-09-26 05:34:40,2007-10-01 15:47:42
TIKA-33,Improvement,Fixed,Closed,2007-09-26 21:39:25,2007-10-01 15:21:41
TIKA-34,New Feature,Fixed,Closed,2007-09-27 06:31:08,2007-10-02 23:37:16
TIKA-35,Improvement,Fixed,Closed,2007-09-28 01:12:40,2007-10-02 00:44:20
TIKA-36,New Feature,Fixed,Closed,2007-09-28 01:20:41,2007-09-28 01:32:44
TIKA-37,Bug,Duplicate,Closed,2007-09-28 06:15:14,2007-10-01 15:34:31
TIKA-38,Bug,Fixed,Closed,2007-09-28 06:20:48,2007-09-28 22:15:47
TIKA-39,Improvement,Fixed,Closed,2007-10-01 01:47:00,2007-10-02 00:42:19
TIKA-40,New Feature,Fixed,Closed,2007-10-02 07:02:45,2007-10-10 20:08:15
TIKA-41,Improvement,Fixed,Closed,2007-10-03 04:30:53,2007-10-09 07:23:28
TIKA-42,Improvement,Fixed,Closed,2007-10-04 04:36:41,2007-10-05 17:02:58
TIKA-43,Improvement,Fixed,Closed,2007-10-05 16:27:02,2007-10-07 19:37:09
TIKA-44,Bug,Fixed,Closed,2007-10-05 16:50:34,2007-10-05 16:58:36
TIKA-45,Improvement,Fixed,Closed,2007-10-06 21:55:12,2007-10-08 07:27:54
TIKA-46,Improvement,Fixed,Closed,2007-10-08 01:37:43,2007-10-08 06:02:38
TIKA-47,Improvement,Fixed,Closed,2007-10-08 02:24:22,2007-10-08 03:22:11
TIKA-48,Improvement,Fixed,Closed,2007-10-08 06:49:16,2007-10-08 07:02:59
TIKA-49,Bug,Fixed,Closed,2007-10-09 05:32:19,2007-10-09 13:36:38
TIKA-50,Improvement,Duplicate,Closed,2007-10-10 04:25:51,2009-02-05 08:05:34
TIKA-51,Bug,Fixed,Closed,2007-10-10 18:34:06,2007-10-10 18:42:02
TIKA-52,Improvement,Fixed,Closed,2007-10-10 22:30:41,2007-10-12 13:47:26
TIKA-53,Improvement,Fixed,Closed,2007-10-11 03:15:34,2007-10-12 15:46:39
TIKA-54,New Feature,Fixed,Closed,2007-10-11 12:40:37,2008-09-14 22:26:01
TIKA-55,Improvement,Fixed,Closed,2007-10-12 01:42:15,2007-10-12 06:02:21
TIKA-56,Bug,Fixed,Closed,2007-10-12 01:53:54,2007-10-15 05:04:15
TIKA-57,Improvement,Fixed,Closed,2007-10-12 15:52:37,2007-10-12 15:57:51
TIKA-58,Improvement,Fixed,Closed,2007-10-13 04:02:41,2007-10-14 19:05:57
TIKA-59,Wish,Won't Fix,Closed,2007-10-13 04:05:04,2007-10-19 22:55:47
TIKA-60,Improvement,Fixed,Closed,2007-10-13 04:24:27,2007-10-14 20:40:18
TIKA-61,Improvement,Won't Fix,Resolved,2007-10-13 16:24:15,2009-09-28 20:25:47
