issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
TIKA-2008,Improvement,Fixed,Resolved,2016-06-15 20:34:38,2016-06-15 21:23:48
TIKA-2009,Improvement,Fixed,Resolved,2016-06-15 22:02:04,2016-06-15 22:07:40
TIKA-2010,Improvement,Unresolved,Open,2016-06-15 22:04:26,
TIKA-2011,Improvement,Fixed,Resolved,2016-06-15 22:37:52,2016-06-15 22:45:13
TIKA-2012,Bug,Not A Problem,Closed,2016-06-16 10:30:36,2016-06-16 11:07:45
TIKA-2013,Improvement,Fixed,Resolved,2016-06-16 19:00:07,2016-09-22 07:42:36
TIKA-2014,Bug,Duplicate,Resolved,2016-06-17 13:48:46,2016-06-17 18:25:57
TIKA-2015,Bug,Fixed,Resolved,2016-06-18 16:44:30,2016-09-22 07:45:11
TIKA-2016,New Feature,Fixed,Resolved,2016-06-24 03:12:05,2017-05-21 23:40:36
TIKA-2017,Bug,Not A Problem,Resolved,2016-06-24 06:59:06,2017-01-18 23:28:20
TIKA-2018,Improvement,Unresolved,Open,2016-06-24 21:16:54,
TIKA-2019,Bug,Fixed,Resolved,2016-06-24 21:53:39,2016-06-24 22:21:52
TIKA-2020,Task,Fixed,Resolved,2016-06-24 22:28:23,2016-06-24 23:46:26
TIKA-2021,Improvement,Fixed,Resolved,2016-06-25 05:07:25,2016-07-07 14:39:47
TIKA-2022,Improvement,Fixed,Resolved,2016-06-25 18:49:14,2016-06-27 22:23:05
TIKA-2023,Improvement,Unresolved,Open,2016-06-28 00:42:45,
TIKA-2024,Improvement,Fixed,Resolved,2016-06-28 01:20:32,2016-06-29 20:17:56
TIKA-2025,Bug,Fixed,Resolved,2016-06-28 03:42:13,2016-07-22 20:56:31
TIKA-2026,Bug,Fixed,Resolved,2016-06-28 20:56:38,2016-06-29 08:58:48
TIKA-2027,Bug,Not A Problem,Resolved,2016-07-02 02:20:22,2016-07-02 02:31:41
TIKA-2028,Bug,Unresolved,Open,2016-07-02 02:45:07,
TIKA-2029,Bug,Unresolved,Open,2016-07-07 00:24:03,
TIKA-2030,Bug,Fixed,Resolved,2016-07-07 16:55:49,2016-07-09 02:22:58
TIKA-2031,Improvement,Fixed,Resolved,2016-07-10 00:34:37,2016-08-15 12:45:56
TIKA-2032,Bug,Not A Problem,Closed,2016-07-12 19:12:55,2016-07-20 20:55:45
TIKA-2033,Improvement,Unresolved,Open,2016-07-15 04:39:18,
TIKA-2034,Bug,Fixed,Resolved,2016-07-15 21:59:36,2017-11-14 23:58:08
TIKA-2035,Bug,Unresolved,Open,2016-07-15 23:38:21,
TIKA-2036,Bug,Unresolved,Open,2016-07-16 07:48:33,
TIKA-2037,Bug,Fixed,Resolved,2016-07-20 23:42:06,2016-07-21 01:21:06
TIKA-2038,Improvement,Unresolved,Open,2016-07-22 06:25:00,
TIKA-2039,Improvement,Fixed,Resolved,2016-07-23 03:49:06,2016-07-23 03:57:50
TIKA-2040,Bug,Fixed,Resolved,2016-07-26 03:47:01,2016-07-27 09:34:16
TIKA-2041,Bug,Fixed,Resolved,2016-07-26 10:52:05,2016-08-12 04:05:00
TIKA-2042,Bug,Fixed,Resolved,2016-07-26 13:42:25,2016-07-26 18:46:43
TIKA-2043,Bug,Unresolved,Open,2016-07-28 02:50:46,
TIKA-2044,Bug,Unresolved,Open,2016-07-28 02:53:38,
TIKA-2045,Bug,Fixed,Resolved,2016-07-28 19:26:45,2016-09-19 21:17:26
TIKA-2046,Bug,Not A Problem,Resolved,2016-07-31 17:20:37,2016-08-03 00:54:30
TIKA-2047,Bug,Fixed,Resolved,2016-08-05 20:11:08,2016-09-22 07:44:30
TIKA-2048,Bug,Fixed,Resolved,2016-08-06 00:20:57,2016-08-06 00:29:27
TIKA-2049,Improvement,Unresolved,Open,2016-08-06 00:47:11,
TIKA-2050,Bug,Won't Fix,Resolved,2016-08-06 05:20:44,2016-08-11 20:33:24
TIKA-2051,Improvement,Fixed,Closed,2016-08-08 18:50:59,2016-09-19 21:17:07
TIKA-2052,Bug,Not A Problem,Closed,2016-08-09 22:12:52,2016-08-09 23:08:41
TIKA-2053,New Feature,Unresolved,Open,2016-08-12 14:48:26,
TIKA-2054,Bug,Unresolved,Open,2016-08-12 19:45:38,
TIKA-2055,Bug,Fixed,Resolved,2016-08-16 21:29:47,2016-09-15 23:58:29
TIKA-2056,Bug,Fixed,Resolved,2016-08-17 03:35:35,2016-11-01 20:16:40
TIKA-2057,Improvement,Fixed,Resolved,2016-08-18 09:33:11,2016-09-27 00:56:25
TIKA-2058,Bug,Fixed,Resolved,2016-08-27 16:06:57,2016-09-22 07:46:23
TIKA-2059,Task,Fixed,Resolved,2016-08-28 13:18:23,2016-08-29 07:18:29
TIKA-2060,Task,Fixed,Resolved,2016-08-28 13:21:55,2016-08-29 21:51:13
TIKA-2061,Task,Unresolved,Reopened,2016-08-28 13:24:54,
TIKA-2062,Task,Fixed,Resolved,2016-08-28 13:29:56,2016-08-29 07:15:42
TIKA-2063,Task,Fixed,Resolved,2016-08-29 07:35:47,2016-08-29 21:51:02
TIKA-2064,Bug,Unresolved,Open,2016-08-29 11:39:31,
TIKA-2065,Task,Fixed,Resolved,2016-09-08 00:11:48,2016-09-08 01:51:21
TIKA-2066,Task,Fixed,Resolved,2016-09-08 00:12:22,2016-09-08 01:51:42
TIKA-2067,Task,Fixed,Resolved,2016-09-08 00:13:29,2016-09-08 01:52:07
TIKA-2068,Bug,Duplicate,Resolved,2016-09-08 21:17:46,2016-09-08 22:01:32
TIKA-2069,Improvement,Fixed,Resolved,2016-09-09 05:45:01,2016-09-22 09:14:06
TIKA-2070,Improvement,Fixed,Resolved,2016-09-10 06:44:33,2016-09-10 12:57:20
TIKA-2071,Bug,Unresolved,In Progress,2016-09-10 06:56:03,
TIKA-2072,Improvement,Fixed,Resolved,2016-09-10 08:02:28,2016-09-10 12:56:57
TIKA-2073,Improvement,Unresolved,In Progress,2016-09-10 08:05:49,
TIKA-2074,Improvement,Fixed,Resolved,2016-09-10 10:58:19,2016-09-10 12:57:36
TIKA-2075,Improvement,Unresolved,In Progress,2016-09-10 12:54:29,
TIKA-2076,Improvement,Unresolved,Open,2016-09-12 11:10:29,
TIKA-2077,Bug,Not A Problem,Resolved,2016-09-12 16:09:58,2017-01-18 22:26:25
TIKA-2078,Bug,Fixed,Resolved,2016-09-13 03:33:19,2016-09-13 05:44:38
TIKA-2079,Improvement,Unresolved,Open,2016-09-15 21:18:57,
TIKA-2080,Bug,Not A Problem,Closed,2016-09-16 00:30:54,2016-09-16 23:59:12
TIKA-2081,Task,Fixed,Resolved,2016-09-17 15:47:20,2016-09-23 22:02:36
TIKA-2082,Improvement,Duplicate,Closed,2016-09-19 21:01:41,2016-09-19 21:04:11
TIKA-2083,Sub-task,Fixed,Closed,2016-09-20 02:07:51,2018-02-06 00:21:00
TIKA-2084,New Feature,Unresolved,Open,2016-09-20 02:17:01,
TIKA-2085,Task,Unresolved,Open,2016-09-20 02:29:07,
TIKA-2086,Bug,Unresolved,Open,2016-09-21 15:32:17,
TIKA-2087,Bug,Unresolved,Open,2016-09-21 17:08:23,
TIKA-2088,Bug,Not A Problem,Closed,2016-09-22 00:36:37,2016-09-22 16:45:34
TIKA-2089,Bug,Fixed,Resolved,2016-09-22 09:18:06,2017-07-04 01:37:03
TIKA-2090,Improvement,Fixed,Resolved,2016-09-22 09:19:37,2016-12-01 08:48:43
TIKA-2091,Bug,Not A Problem,Resolved,2016-09-23 00:42:56,2016-09-23 02:52:19
TIKA-2092,Improvement,Unresolved,Open,2016-09-23 01:12:15,
TIKA-2093,Improvement,Fixed,Resolved,2016-09-23 01:19:14,2016-09-30 19:42:35
TIKA-2094,Bug,Not A Problem,Closed,2016-09-23 16:19:44,2016-12-19 21:42:57
TIKA-2095,Improvement,Fixed,Resolved,2016-09-24 01:45:35,2016-09-24 02:19:52
TIKA-2096,Improvement,Fixed,Resolved,2016-09-27 00:20:47,2016-11-29 00:27:42
TIKA-2097,Bug,Fixed,Resolved,2016-09-27 02:27:50,2016-09-27 02:30:22
TIKA-2098,Bug,Fixed,Resolved,2016-09-27 02:42:15,2016-09-27 04:07:57
TIKA-2099,Bug,Fixed,Resolved,2016-09-28 13:31:38,2017-04-26 22:37:39
TIKA-2100,Bug,Fixed,Resolved,2016-09-28 21:21:46,2018-05-30 02:28:13
TIKA-2101,Bug,Fixed,Resolved,2016-09-29 01:31:18,2016-09-29 01:40:44
TIKA-2102,Bug,Unresolved,Open,2016-09-29 02:22:52,
TIKA-2103,Bug,Not A Problem,Resolved,2016-09-29 16:56:52,2016-09-29 22:49:41
TIKA-2104,Bug,Fixed,Resolved,2016-09-30 06:22:41,2016-11-23 01:55:54
TIKA-2105,Bug,Not A Problem,Resolved,2016-09-30 23:16:29,2016-10-01 01:47:08
TIKA-2106,Bug,Fixed,Resolved,2016-10-01 03:56:33,2016-10-01 07:43:54
TIKA-2107,Bug,Won't Fix,Resolved,2016-10-03 14:49:45,2016-12-19 21:41:43
TIKA-2108,Bug,Unresolved,Open,2016-10-03 15:21:40,
TIKA-2109,Bug,Not A Bug,Resolved,2016-10-05 16:37:30,2017-01-18 23:03:31
