issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
TIKA-3118,Improvement,Unresolved,Open,2020-06-19 15:10:02,
TIKA-3119,Task,Unresolved,Open,2020-06-20 01:11:02,
TIKA-3120,Task,Fixed,Resolved,2020-06-20 01:24:13,2020-06-20 04:58:54
TIKA-3121,Task,Unresolved,Open,2020-06-20 01:31:12,
TIKA-3122,Task,Fixed,Resolved,2020-06-22 23:44:57,2020-06-23 00:48:53
TIKA-3123,Bug,Unresolved,Open,2020-06-23 15:35:04,
TIKA-3124,Bug,Unresolved,Open,2020-06-25 00:38:41,
TIKA-3125,Bug,Unresolved,Open,2020-06-27 20:43:50,
TIKA-3126,Wish,Fixed,Resolved,2020-06-30 17:56:44,2020-07-16 03:03:47
TIKA-3127,Bug,Unresolved,Open,2020-07-01 01:51:57,
TIKA-3128,Bug,Unresolved,Open,2020-07-07 22:30:36,
TIKA-3129,Wish,Fixed,Resolved,2020-07-09 23:41:50,2020-07-18 01:24:07
TIKA-3130,Task,Unresolved,Open,2020-07-10 05:32:50,
TIKA-3131,Bug,Fixed,Resolved,2020-07-11 07:13:31,2020-07-16 03:09:55
TIKA-3132,Bug,Unresolved,Open,2020-07-13 04:47:43,
TIKA-3133,Improvement,Fixed,Resolved,2020-07-14 23:03:35,2020-07-16 03:01:29
TIKA-3134,Improvement,Unresolved,Open,2020-07-15 21:45:59,
TIKA-3135,Task,Fixed,Resolved,2020-07-16 01:34:22,2020-07-16 03:02:00
TIKA-3136,New Feature,Unresolved,Open,2020-07-16 14:08:17,
TIKA-3137,Task,Fixed,Resolved,2020-07-16 23:04:51,2020-07-18 01:19:10
TIKA-3138,Bug,Fixed,Resolved,2020-07-16 23:16:47,2020-07-17 03:36:56
TIKA-3139,Task,Not A Problem,Resolved,2020-07-17 04:13:55,2020-07-17 04:20:35
TIKA-3140,Task,Fixed,Resolved,2020-07-17 04:46:54,2020-07-18 01:19:30
TIKA-3141,Bug,Unresolved,Open,2020-07-17 06:42:35,
TIKA-3142,Task,Unresolved,Open,2020-07-18 01:36:01,
TIKA-3143,Task,Unresolved,Open,2020-07-21 01:01:11,
TIKA-3144,New Feature,Unresolved,Open,2020-07-24 00:32:34,
TIKA-3145,Task,Fixed,Resolved,2020-07-24 05:34:06,2020-07-25 05:20:50
TIKA-3146,Task,Fixed,Resolved,2020-07-24 05:38:58,2020-07-25 05:21:03
TIKA-3147,Task,Fixed,Resolved,2020-07-25 05:17:51,2020-07-28 01:26:28
TIKA-3148,Bug,Unresolved,Open,2020-07-27 06:39:04,
TIKA-3149,Bug,Not A Bug,Closed,2020-07-28 21:22:31,2021-04-24 09:28:52
TIKA-3150,Improvement,Unresolved,Open,2020-07-30 01:09:16,
TIKA-3151,Improvement,Unresolved,Open,2020-07-30 04:03:31,
TIKA-3152,Bug,Unresolved,Open,2020-07-30 05:13:34,
TIKA-3153,Bug,Unresolved,Open,2020-08-07 16:12:59,
TIKA-3154,Bug,Unresolved,Open,2020-08-08 01:26:57,
TIKA-3155,Bug,Unresolved,Open,2020-08-11 04:43:54,
TIKA-3156,Bug,Fixed,Resolved,2020-08-12 08:30:44,2020-11-09 17:32:37
TIKA-3157,Bug,Unresolved,Open,2020-08-12 08:52:38,
TIKA-3158,Bug,Fixed,Resolved,2020-08-12 10:13:09,2020-08-13 03:58:52
TIKA-3159,Bug,Fixed,Resolved,2020-08-12 10:22:14,2020-08-13 23:06:53
TIKA-3160,Task,Unresolved,Open,2020-08-12 17:52:32,
TIKA-3161,New Feature,Duplicate,Resolved,2020-08-12 19:26:14,2020-08-13 03:54:27
TIKA-3162,Bug,Unresolved,Open,2020-08-13 05:26:26,
TIKA-3163,Bug,Unresolved,Open,2020-08-13 19:27:03,
TIKA-3164,Task,Unresolved,Open,2020-08-14 02:25:01,
TIKA-3165,Bug,Unresolved,Open,2020-08-14 09:00:49,
TIKA-3166,Bug,Fixed,Resolved,2020-08-15 04:32:13,2020-08-21 23:34:33
TIKA-3167,Bug,Unresolved,Open,2020-08-15 05:44:08,
TIKA-3168,Bug,Unresolved,Open,2020-08-15 06:02:52,
TIKA-3169,Bug,Unresolved,Open,2020-08-17 19:39:00,
TIKA-3170,Bug,Duplicate,Closed,2020-08-17 21:57:39,2020-08-19 02:08:52
TIKA-3171,Improvement,Unresolved,Open,2020-08-18 02:57:23,
TIKA-3172,Wish,Unresolved,Open,2020-08-18 04:43:51,
TIKA-3173,Improvement,Won't Fix,Resolved,2020-08-18 12:03:30,2020-08-31 23:39:34
TIKA-3174,Bug,Unresolved,Open,2020-08-19 19:38:51,
TIKA-3175,Bug,Unresolved,Open,2020-08-21 17:20:33,
TIKA-3176,Improvement,Fixed,Resolved,2020-08-21 23:37:38,2020-09-08 22:56:30
TIKA-3177,Improvement,Unresolved,Open,2020-08-21 23:38:45,
TIKA-3178,Improvement,Fixed,Resolved,2020-08-21 23:39:42,2021-01-12 05:53:24
TIKA-3179,Improvement,Fixed,Resolved,2020-08-21 23:46:59,2020-11-19 21:24:18
TIKA-3180,Improvement,Fixed,Resolved,2020-08-21 23:53:48,2020-12-18 22:59:00
TIKA-3181,Improvement,Unresolved,Open,2020-08-22 01:36:10,
TIKA-3182,Improvement,Unresolved,Open,2020-08-22 01:39:22,
TIKA-3183,Task,Unresolved,Open,2020-08-22 02:28:22,
TIKA-3184,Task,Unresolved,Open,2020-08-22 04:00:17,
TIKA-3185,Bug,Fixed,Resolved,2020-08-23 10:39:42,2020-08-23 13:12:32
TIKA-3186,Bug,Unresolved,Open,2020-08-26 23:05:35,
TIKA-3187,Bug,Unresolved,Open,2020-08-27 20:13:23,
TIKA-3188,Task,Implemented,Resolved,2020-09-01 04:14:48,2020-09-21 07:10:46
TIKA-3189,Task,Unresolved,In Progress,2020-09-01 20:27:49,
TIKA-3190,Task,Fixed,Resolved,2020-09-02 02:46:56,2020-09-05 03:41:23
TIKA-3191,Bug,Fixed,Resolved,2020-09-02 18:48:31,2020-11-10 08:47:43
TIKA-3192,Task,Fixed,Resolved,2020-09-05 04:35:58,2020-09-05 05:39:49
TIKA-3193,Task,Fixed,Resolved,2020-09-08 22:54:48,2020-09-08 23:40:03
TIKA-3194,Bug,Unresolved,Open,2020-09-11 10:34:44,
TIKA-3195,Bug,Unresolved,Open,2020-09-11 15:45:54,
TIKA-3196,Bug,Fixed,Resolved,2020-09-12 00:46:13,2021-04-19 21:35:45
TIKA-3197,Bug,Not A Problem,Resolved,2020-09-14 21:41:33,2020-09-15 08:47:29
TIKA-3198,Bug,Unresolved,Open,2020-09-17 13:34:47,
TIKA-3199,Task,Fixed,Resolved,2020-09-17 23:58:05,2020-09-18 22:00:30
TIKA-3200,Bug,Unresolved,Open,2020-09-19 23:54:50,
TIKA-3201,Task,Unresolved,Open,2020-09-22 04:41:12,
TIKA-3202,Bug,Works for Me,Closed,2020-09-23 05:27:51,2020-09-23 13:54:50
