@relation PROTON_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
77,112,2,1,2,61,39,30.5,10,10,5.0,76,46,5.0,2567,33.337662,TRUE
37,35,2,1,2,19,11,9.5,3,4,1.5,76,46,1.5,2567,69.378378,TRUE
228,4,1,1,1,2,2,2.0,0,0,0.0,1,1,0.0,2567,11.258772,TRUE
105,51,2,1,2,31,30,15.5,11,11,5.5,9,5,5.5,2567,24.447619,TRUE
180,4,1,1,1,2,2,2.0,0,0,0.0,16,16,0.0,2567,14.261110999999998,TRUE
253,40,2,2,1,25,18,12.5,10,7,5.0,7,4,5.0,2567,10.146245,TRUE
200,306,6,3,3,290,170,58.0,263,167,43.833333,129,46,43.833333,2567,12.835,TRUE
147,7,1,1,1,6,6,6.0,5,5,5.0,16,16,5.0,2567,17.462585,TRUE
466,55,3,2,2,31,23,10.333333,7,23,2.333333,10,4,2.333333,2567,5.508584,TRUE
989,435,9,4,3,271,81,30.111110999999998,107,47,11.888889,99,46,11.888889,2567,2.595551,TRUE
229,196,5,3,2,114,73,28.5,25,16,5.0,85,46,5.0,2567,11.209607,TRUE
180,72,2,1,2,59,37,29.5,46,28,23.0,76,46,23.0,2567,14.261110999999998,TRUE
45,67,2,1,2,54,34,27.0,41,25,20.5,76,46,20.5,2567,57.04444399999999,TRUE
73,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2567,35.164384000000005,TRUE
56,46,2,1,2,32,19,16.0,18,15,9.0,76,46,9.0,2567,45.839286,TRUE
577,17,2,1,2,11,10,5.5,5,5,2.5,2,1,2.5,2567,4.448873000000001,TRUE
29,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2567,88.517241,TRUE
268,135,3,1,2,59,33,19.666667,-17,21,-5.6666669999999995,82,46,-5.6666669999999995,2567,9.578358,TRUE
280,59,4,2,1,56,44,14.0,53,42,13.25,40,30,13.25,2567,9.167857000000001,TRUE
116,24,2,2,1,21,17,10.5,18,14,9.0,17,16,9.0,2567,22.12931,TRUE
444,135,2,2,1,76,59,38.0,17,11,8.5,18,16,8.5,2567,5.781532,TRUE
79,132,8,3,3,121,91,17.285714000000002,107,86,13.375,164,46,13.375,2567,32.493671,TRUE
1250,1144,11,6,3,603,200,54.81818199999999,62,64,5.636364,143,46,5.636364,2567,2.0536,TRUE
148,54,1,1,1,52,52,52.0,50,50,50.0,16,16,50.0,2567,17.344595,TRUE
64,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2567,40.109375,TRUE
311,378,2,1,2,228,154,114.0,78,43,39.0,76,46,39.0,2567,8.254019,TRUE
278,50,1,1,1,37,37,37.0,24,24,24.0,1,1,24.0,2567,9.233813,TRUE
151,142,3,1,3,116,43,38.666667,90,34,30.0,81,46,30.0,2567,17.0,TRUE
284,208,2,1,2,99,88,49.5,-10,0,-5.0,76,46,-5.0,2567,9.038732000000001,TRUE
54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2567,47.537037,TRUE
189,18,2,0,1,18,12,9.0,18,12,9.0,9,6,9.0,2567,13.582010999999998,TRUE
193,79,1,0,1,49,49,49.0,19,19,19.0,1,1,19.0,2567,13.300517999999999,TRUE
509,550,7,3,4,354,237,50.571428999999995,158,125,22.571429000000002,101,46,22.571429000000002,2567,5.043222,TRUE
360,432,2,1,2,164,135,82.0,-104,3,-52.0,76,46,-52.0,2567,7.1305559999999995,TRUE
91,8,1,1,1,1,1,1.0,-6,0,-6.0,4,4,-6.0,2567,28.208790999999998,TRUE
463,382,4,2,2,232,146,58.0,82,46,20.5,123,46,20.5,2567,5.544276,TRUE
140,183,2,1,2,144,85,72.0,105,59,52.5,76,46,52.5,2567,18.335714000000003,TRUE
356,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2567,7.210674000000001,TRUE
222,4,1,1,1,2,2,2.0,0,0,0.0,1,1,0.0,2567,11.563063,TRUE
37,33,2,1,2,17,9,8.5,1,1,0.5,76,46,0.5,2567,69.378378,TRUE
152,29,2,2,1,3,3,3.0,-43,0,-21.5,18,10,-21.5,79743,524.625,TRUE
473,124,5,2,3,38,30,7.6,-48,5,-9.6,67,16,-9.6,79743,168.589852,TRUE
1096,1637,8,4,3,1007,312,125.875,377,238,47.125,77,16,47.125,79743,72.758212,TRUE
73,3,1,1,1,1,1,1.0,-1,0,-1.0,8,8,-1.0,79743,1092.3698630000001,TRUE
582,9,1,1,1,8,8,8.0,7,7,7.0,1,1,7.0,79743,137.01546399999998,TRUE
251,16,7,2,3,9,3,1.8,-1,3,-0.14285699999999998,59,16,-0.14285699999999998,79743,317.70119500000004,TRUE
333,62,6,2,3,45,15,7.5,28,14,4.6666669999999995,61,16,4.6666669999999995,79743,239.46846800000003,TRUE
64,6,1,1,1,0,0,0.0,-12,0,-12.0,8,8,-12.0,79743,1245.984375,TRUE
212,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,79743,376.14622599999996,TRUE
29,20,6,2,3,12,4,2.0,4,3,0.666667,63,16,0.666667,79743,2749.758621,TRUE
134,69,5,3,3,41,16,10.25,7,13,1.4,61,16,1.4,79743,595.097015,TRUE
1312,8,2,2,1,4,2,2.0,0,1,0.0,18,10,0.0,79743,60.779726000000004,TRUE
54,8,1,1,1,6,6,6.0,4,4,4.0,8,8,4.0,79743,1476.722222,TRUE
207,50,4,1,3,34,14,8.5,18,13,4.5,55,16,4.5,79743,385.231884,TRUE
356,60,5,2,3,44,32,11.0,22,31,4.4,66,16,4.4,79743,223.99719100000002,TRUE
212,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,441042,2080.3867920000002,TRUE
807,307,12,1,6,146,22,12.166667,-15,16,-1.25,719,88,-1.25,2095,2.5960349999999996,TRUE
253,22,11,1,6,11,1,1.0,0,0,0.0,712,88,0.0,2095,8.280632,TRUE
251,1804,11,1,6,833,151,75.727273,-138,138,-12.545455,712,88,-12.545455,2095,8.346614,TRUE
196,259,18,3,6,145,29,9.666667,8,28,0.44444399999999995,775,88,0.44444399999999995,2095,10.688775999999999,TRUE
