@relation OPENJPA_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
793,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.08575,TRUE
51,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.333333,TRUE
1479,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.045977,TRUE
496,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.137097,TRUE
379,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.17942,TRUE
414,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.164251,TRUE
37,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.837838,TRUE
92,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.7391300000000001,TRUE
219,7,2,2,1,5,4,2.5,3,3,1.5,2,1,1.5,68,0.310502,TRUE
99,60,2,2,1,54,54,54.0,42,54,21.0,7,5,21.0,68,0.686869,TRUE
162,3,1,1,1,2,2,2.0,1,1,1.0,2,2,1.0,68,0.419753,TRUE
334,29,2,1,2,17,9,8.5,5,5,2.5,14,7,2.5,68,0.203593,TRUE
275,2,1,1,1,1,1,1.0,0,0,0.0,1,1,0.0,68,0.247273,TRUE
1518,12,1,1,1,6,6,6.0,0,0,0.0,12,12,0.0,68,0.044795999999999996,TRUE
245,13,2,2,1,8,5,4.0,3,4,1.5,10,7,1.5,68,0.27755100000000005,TRUE
141,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.48227,TRUE
43,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,1.581395,TRUE
371,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.183288,TRUE
343,4,1,0,1,3,3,3.0,2,2,2.0,26,26,2.0,68,0.198251,TRUE
953,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,68,0.071354,TRUE
