@relation WHIRR_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
125,21,1,1,1,16,16,16.0,11,11,11.0,1,1,11.0,18387,147.096,TRUE
80,51,1,1,1,49,49,49.0,47,47,47.0,4,4,47.0,18387,229.8375,TRUE
918,106,7,1,2,79,53,15.8,38,44,5.428571,38,24,5.428571,18387,20.029412,TRUE
104,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18387,176.798077,TRUE
84,4,1,1,1,3,3,3.0,2,2,2.0,3,3,2.0,18387,218.892857,TRUE
57,5,1,1,1,3,3,3.0,1,1,1.0,1,1,1.0,18387,322.578947,TRUE
406,303,3,0,1,26,16,8.666667,-251,6,-83.666667,34,21,-83.666667,18387,45.288177000000005,TRUE
101,234,5,1,3,191,145,38.2,148,131,29.6,45,32,29.6,18387,182.049505,TRUE
54,2,1,1,1,1,1,1.0,0,0,0.0,3,3,0.0,18387,340.5,TRUE
175,34,4,2,2,24,12,6.0,14,9,3.5,39,24,3.5,18387,105.06857099999999,TRUE
220,100,7,2,3,73,27,10.428571,46,23,6.571428999999999,53,24,6.571428999999999,18387,83.57727299999999,TRUE
97,6,2,1,2,3,2,1.5,0,0,0.0,28,24,0.0,18387,189.556701,TRUE
92,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,18387,199.858696,TRUE
104,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,949,9.125,TRUE
163,2,1,1,1,1,1,1.0,0,0,0.0,1,1,0.0,949,5.822086,TRUE
155,2,1,0,1,1,1,1.0,0,0,0.0,8,8,0.0,949,6.122580999999999,TRUE
189,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,949,5.021164,TRUE
