@relation CHUKWA_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
184,39,2,1,1,38,37,19.0,37,36,18.5,4,2,18.5,15896,86.391304,TRUE
48,1,1,0,1,0,0,0.0,-2,0,-2.0,26,26,-2.0,15896,331.166667,FALSE
164,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,96.926829,FALSE
71,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,223.88732400000004,FALSE
93,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,170.924731,FALSE
147,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,108.136054,FALSE
146,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,108.87671200000001,FALSE
145,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,109.62758600000001,FALSE
109,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,145.83486200000002,FALSE
47,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,338.212766,FALSE
33,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,481.69697,FALSE
33,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,481.69697,FALSE
434,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,36.626728,FALSE
61,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,260.590164,FALSE
297,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,53.521886,FALSE
78,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,203.794872,FALSE
152,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,104.578947,FALSE
45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,353.244444,FALSE
264,41,1,0,1,23,23,23.0,5,5,5.0,26,26,5.0,15896,60.212120999999996,FALSE
27,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,588.7407410000001,FALSE
32,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,496.75,FALSE
82,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,193.85365900000002,FALSE
198,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15896,80.28282800000001,FALSE
