@relation TAJO_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
650,77,1,0,1,48,48,48.0,19,19,19.0,116,116,19.0,177544,273.144615,TRUE
504,43,1,0,1,20,20,20.0,-3,0,-3.0,116,116,-3.0,177544,352.26984100000004,TRUE
189,19,1,0,1,9,9,9.0,-1,0,-1.0,116,116,-1.0,177544,939.3862429999999,TRUE
21,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,8454.476190000001,TRUE
31,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,5727.225806,TRUE
164,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1082.585366,TRUE
208,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,853.5769230000001,TRUE
381,20,1,0,1,4,4,4.0,-12,0,-12.0,116,116,-12.0,177544,465.99475099999995,TRUE
193,5,1,0,1,3,3,3.0,1,1,1.0,116,116,1.0,177544,919.917098,TRUE
204,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,870.313725,TRUE
449,34,1,0,1,16,16,16.0,-2,0,-2.0,116,116,-2.0,177544,395.420935,TRUE
42,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,4227.238095000001,TRUE
210,18,1,0,1,9,9,9.0,0,0,0.0,116,116,0.0,177544,845.4476189999999,TRUE
80,5,1,0,1,2,2,2.0,-1,0,-1.0,116,116,-1.0,177544,2219.3,TRUE
247,8,1,0,1,4,4,4.0,0,0,0.0,116,116,0.0,177544,718.8016190000001,TRUE
201,60,1,0,1,9,9,9.0,-42,0,-42.0,116,116,-42.0,177544,883.303483,TRUE
81,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,2191.9012350000003,TRUE
129,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1376.310078,TRUE
112,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1585.214286,TRUE
64,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,2774.125,TRUE
609,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,291.533662,TRUE
347,4,1,0,1,2,2,2.0,0,0,0.0,116,116,0.0,177544,511.654179,TRUE
308,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,576.441558,TRUE
42,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,4227.238095000001,TRUE
54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,3287.851852,TRUE
25,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,7101.76,TRUE
196,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,905.836735,TRUE
506,17,1,0,1,10,10,10.0,3,3,3.0,116,116,3.0,177544,350.87747,TRUE
163,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1089.2269939999999,TRUE
241,32,1,0,1,16,16,16.0,0,0,0.0,116,116,0.0,177544,736.697095,TRUE
112,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1585.214286,TRUE
176,4,1,0,1,2,2,2.0,0,0,0.0,116,116,0.0,177544,1008.7727269999999,TRUE
90,2,1,0,1,1,1,1.0,0,0,0.0,116,116,0.0,177544,1972.7111109999998,TRUE
660,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,269.006061,TRUE
60,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,2959.066667,TRUE
459,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,386.8061,TRUE
54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,3287.851852,TRUE
135,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1315.140741,TRUE
200,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,887.72,TRUE
745,20,1,0,1,10,10,10.0,0,0,0.0,116,116,0.0,177544,238.31409399999998,TRUE
33,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,5380.121212,TRUE
206,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,861.864078,TRUE
123,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1443.447154,TRUE
174,18,1,0,1,9,9,9.0,0,0,0.0,116,116,0.0,177544,1020.3678160000001,TRUE
830,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,213.90843399999997,TRUE
44,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,4035.0909090000005,TRUE
94,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1888.765957,TRUE
126,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1409.079365,TRUE
157,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1130.853503,TRUE
105,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1690.8952379999998,TRUE
29,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,6122.206897,TRUE
72,6,1,0,1,3,3,3.0,0,0,0.0,116,116,0.0,177544,2465.888889,TRUE
89,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1994.8764039999999,TRUE
341,20,1,0,1,10,10,10.0,0,0,0.0,116,116,0.0,177544,520.656891,TRUE
67,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,2649.910448,TRUE
110,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1614.036364,TRUE
306,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,580.20915,TRUE
127,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1397.984252,TRUE
90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1972.7111109999998,TRUE
45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,3945.4222219999997,TRUE
229,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,775.30131,TRUE
69,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,2573.101449,TRUE
99,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1793.3737370000001,TRUE
214,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,829.64486,TRUE
107,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,177544,1659.28972,TRUE
152,18,1,0,1,9,9,9.0,0,0,0.0,116,116,0.0,177544,1168.0526320000001,TRUE
925,12,1,0,1,6,6,6.0,0,0,0.0,116,116,0.0,177544,191.939459,TRUE
120,12,1,0,1,8,8,8.0,4,4,4.0,116,116,4.0,177544,1479.533333,TRUE
