issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
CALCITE-1002,Bug,Unresolved,Open,2015-12-03 10:25:40,
CALCITE-1003,Improvement,Fixed,Closed,2015-12-03 14:56:16,2015-12-10 12:59:01
CALCITE-1004,Bug,Invalid,Closed,2015-12-03 18:11:58,2015-12-03 18:20:46
CALCITE-1005,Bug,Fixed,Closed,2015-12-04 02:39:32,2015-12-05 04:55:32
CALCITE-1006,Task,Fixed,Closed,2015-12-05 03:36:06,2018-09-21 05:05:42
CALCITE-1007,Bug,Unresolved,Open,2015-12-05 03:43:29,
CALCITE-1008,Bug,Fixed,Closed,2015-12-06 14:52:35,2015-12-08 03:03:00
CALCITE-1009,Bug,Fixed,Closed,2015-12-09 11:59:40,2015-12-10 01:55:11
CALCITE-1010,Bug,Fixed,Closed,2015-12-10 02:49:25,2015-12-16 04:54:30
CALCITE-1011,Bug,Unresolved,Open,2015-12-10 03:42:11,
CALCITE-1012,Bug,Unresolved,Open,2015-12-10 04:31:53,
CALCITE-1013,Bug,Unresolved,Open,2015-12-10 04:52:33,
CALCITE-1015,Bug,Fixed,Closed,2015-12-11 03:28:55,2015-12-16 03:03:45
CALCITE-1016,Bug,Fixed,Closed,2015-12-11 03:49:18,2015-12-14 09:18:04
CALCITE-1017,Bug,Invalid,Closed,2015-12-11 04:36:46,2015-12-11 05:25:10
CALCITE-1018,Bug,Fixed,Closed,2015-12-11 10:26:32,2015-12-12 11:19:16
CALCITE-1019,Bug,Fixed,Closed,2015-12-12 00:48:36,2015-12-12 04:15:01
CALCITE-1020,Improvement,Fixed,Closed,2015-12-12 02:08:14,2016-01-11 12:55:15
CALCITE-1021,Bug,Fixed,Closed,2015-12-12 05:06:30,2016-01-22 15:39:01
CALCITE-1022,Bug,Fixed,Closed,2015-12-12 05:45:16,2015-12-14 09:18:57
CALCITE-1023,Bug,Fixed,Closed,2015-12-12 07:35:06,2015-12-14 09:19:31
CALCITE-1024,Bug,Fixed,Closed,2015-12-12 08:22:10,2015-12-14 08:56:37
CALCITE-1025,Improvement,Duplicate,Closed,2015-12-15 03:11:57,2016-04-04 23:56:11
CALCITE-1026,Bug,Fixed,Closed,2015-12-15 11:24:49,2018-08-31 15:50:26
CALCITE-1027,Improvement,Unresolved,Open,2015-12-16 13:01:58,
CALCITE-1028,Improvement,Fixed,Closed,2015-12-19 04:30:31,2015-12-29 22:44:40
CALCITE-1029,Improvement,Fixed,Closed,2015-12-19 05:39:47,2015-12-22 04:17:40
CALCITE-1030,Bug,Fixed,Closed,2015-12-19 10:10:54,2016-01-05 10:56:41
CALCITE-1031,Bug,Fixed,Closed,2015-12-19 20:21:51,2016-02-15 03:59:15
CALCITE-1032,Bug,Fixed,Closed,2015-12-21 06:22:22,2015-12-22 02:52:16
CALCITE-1033,Improvement,Fixed,Closed,2015-12-22 04:00:02,2015-12-22 04:17:59
CALCITE-1034,Bug,Fixed,Closed,2015-12-22 15:35:42,2015-12-23 07:31:24
CALCITE-1035,Bug,Not A Problem,Closed,2015-10-29 05:29:16,2016-01-28 12:54:48
CALCITE-1036,Bug,Fixed,Closed,2015-12-24 08:09:44,2016-01-11 12:53:09
CALCITE-1037,Bug,Fixed,Closed,2015-12-27 05:18:05,2016-12-05 08:09:18
CALCITE-1038,Bug,Fixed,Closed,2016-01-04 08:12:53,2016-01-08 09:11:54
CALCITE-1039,Bug,Fixed,Closed,2016-01-04 18:34:32,2016-01-08 09:11:18
CALCITE-1040,Bug,Fixed,Closed,2016-01-05 00:07:12,2016-01-13 03:59:30
CALCITE-1041,Bug,Fixed,Closed,2016-01-05 03:33:08,2016-01-08 09:10:49
CALCITE-1042,Bug,Fixed,Closed,2016-01-05 09:29:01,2016-01-08 09:10:11
CALCITE-1043,Improvement,Fixed,Closed,2016-01-05 16:24:20,2016-08-01 08:36:46
CALCITE-1044,Bug,Won't Fix,Closed,2016-01-06 05:03:26,2016-01-13 11:35:57
CALCITE-1045,Bug,Unresolved,Open,2016-01-07 07:00:30,
CALCITE-1046,Bug,Fixed,Closed,2016-01-08 03:33:18,2016-02-15 03:57:17
CALCITE-1047,Bug,Fixed,Closed,2016-01-09 01:14:24,2016-01-14 02:43:05
CALCITE-1048,Bug,Unresolved,Open,2016-01-09 03:43:29,
CALCITE-1049,Bug,Unresolved,Open,2016-01-10 22:29:45,
CALCITE-1050,Improvement,Fixed,Closed,2016-01-10 23:06:30,2017-04-25 06:13:34
CALCITE-1051,Bug,Fixed,Closed,2016-01-11 23:09:34,2016-01-13 06:10:04
CALCITE-1052,Bug,Cannot Reproduce,Closed,2016-01-09 04:50:52,2016-02-18 07:38:07
CALCITE-1053,Bug,Fixed,Closed,2016-01-13 06:31:58,2016-01-14 00:40:21
CALCITE-1054,Bug,Fixed,Closed,2016-01-13 16:52:04,2018-01-25 02:50:03
CALCITE-1055,Bug,Fixed,Closed,2016-01-14 04:27:18,2016-01-15 07:24:03
CALCITE-1056,Bug,Fixed,Closed,2016-01-14 08:55:59,2016-01-22 15:40:50
CALCITE-1057,Improvement,Fixed,Closed,2016-01-14 10:23:14,2016-01-15 07:24:42
CALCITE-1058,Bug,Fixed,Closed,2016-01-14 13:37:13,2016-01-15 07:21:21
CALCITE-1059,Bug,Fixed,Closed,2016-01-15 05:08:53,2016-01-22 15:40:00
CALCITE-1060,Bug,Fixed,Closed,2016-01-18 15:17:14,2016-01-19 04:35:50
CALCITE-1061,Bug,Fixed,Closed,2016-01-20 01:50:12,2016-03-25 03:03:20
CALCITE-1062,Improvement,Fixed,Closed,2016-01-21 08:08:54,2016-02-10 08:07:46
CALCITE-1063,Bug,Fixed,Closed,2016-01-22 04:56:48,2016-02-25 05:40:03
CALCITE-1064,Bug,Fixed,Closed,2016-01-22 07:04:39,2016-03-10 05:18:26
CALCITE-1065,Bug,Unresolved,Open,2016-01-22 08:16:36,
CALCITE-1066,Bug,Fixed,Closed,2016-01-24 04:49:22,2016-03-05 11:08:43
CALCITE-1067,Bug,Fixed,Closed,2016-01-26 10:07:35,2016-01-27 04:38:49
CALCITE-1068,Bug,Fixed,Closed,2016-01-26 13:41:16,2016-01-27 04:38:24
CALCITE-1069,Bug,Fixed,Closed,2016-01-28 04:52:43,2017-08-30 15:42:26
CALCITE-1070,Bug,Fixed,Closed,2016-01-29 04:31:16,2016-02-09 14:26:25
CALCITE-1071,Bug,Fixed,Closed,2016-01-30 04:25:14,2016-02-03 13:10:58
CALCITE-1072,Bug,Fixed,Closed,2016-02-01 15:43:24,2016-02-03 02:21:41
CALCITE-1073,Bug,Unresolved,Open,2016-02-02 10:31:41,
CALCITE-1074,Bug,Fixed,Closed,2016-02-03 04:44:29,2016-02-03 13:03:36
CALCITE-1075,Bug,Unresolved,Open,2016-02-03 10:03:00,
CALCITE-1076,Bug,Fixed,Closed,2016-02-04 11:51:54,2016-02-05 19:46:22
CALCITE-1077,Task,Fixed,Closed,2016-02-05 01:15:01,2016-03-10 09:48:51
CALCITE-1078,Sub-task,Fixed,Closed,2016-02-05 01:17:13,2016-03-08 02:28:02
CALCITE-1079,Sub-task,Fixed,Closed,2016-02-05 01:19:23,2016-03-08 02:28:17
CALCITE-1080,New Feature,Fixed,Closed,2016-02-10 00:38:42,2016-02-20 08:04:31
CALCITE-1081,Improvement,Unresolved,Open,2016-02-07 00:33:12,
CALCITE-1082,New Feature,Unresolved,Open,2016-02-07 00:50:24,
CALCITE-1083,Bug,Fixed,Closed,2016-02-10 06:39:59,2016-02-10 08:06:42
CALCITE-1084,Task,Unresolved,Open,2016-02-10 13:46:24,
CALCITE-1085,Improvement,Fixed,Closed,2016-02-12 03:29:19,2016-02-12 07:18:17
