issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
CALCITE-1,Bug,Fixed,Closed,2014-06-18 15:33:31,2014-06-18 15:33:56
CALCITE-2,Bug,Fixed,Closed,2014-06-18 15:35:34,2014-06-18 15:35:49
CALCITE-3,Bug,Fixed,Closed,2014-06-18 15:36:57,2014-06-18 15:37:43
CALCITE-4,Bug,Fixed,Closed,2014-06-18 15:42:59,2014-06-18 15:43:31
CALCITE-5,Bug,Fixed,Closed,2014-06-18 15:43:36,2014-06-18 15:43:59
CALCITE-6,Bug,Fixed,Closed,2014-06-18 15:44:04,2014-06-18 15:44:16
CALCITE-7,Bug,Fixed,Closed,2014-06-18 15:44:21,2014-06-18 15:44:34
CALCITE-8,Bug,Fixed,Closed,2014-06-18 15:44:38,2014-06-18 15:44:52
CALCITE-9,Bug,Fixed,Closed,2014-06-18 15:44:58,2014-06-18 15:45:09
CALCITE-10,Bug,Fixed,Closed,2014-06-18 15:45:13,2014-06-18 15:45:37
CALCITE-11,Improvement,Unresolved,Open,2014-06-18 15:45:42,
CALCITE-12,Bug,Fixed,Closed,2014-06-18 15:45:51,2014-06-18 15:46:04
CALCITE-13,Bug,Unresolved,Open,2014-06-18 15:46:09,
CALCITE-14,Bug,Fixed,Closed,2014-06-18 15:46:19,2014-06-18 15:46:34
CALCITE-15,Bug,Fixed,Closed,2014-06-18 15:46:39,2014-06-18 15:46:52
CALCITE-16,Bug,Fixed,Closed,2014-06-18 15:46:57,2014-06-18 15:47:08
CALCITE-17,Improvement,Duplicate,Closed,2014-06-18 15:47:13,2016-01-14 03:48:53
CALCITE-18,Bug,Unresolved,Open,2014-06-18 15:47:22,
CALCITE-19,Bug,Fixed,Closed,2014-06-18 15:47:30,2014-06-18 15:47:41
CALCITE-20,Bug,Fixed,Closed,2014-06-18 15:47:47,2014-06-18 15:47:57
CALCITE-21,Bug,Fixed,Closed,2014-06-18 15:48:02,2014-06-18 15:48:24
CALCITE-22,Bug,Fixed,Closed,2014-06-18 15:48:29,2014-06-18 15:48:41
CALCITE-23,Bug,Fixed,Closed,2014-06-18 15:48:46,2014-06-18 15:48:56
CALCITE-24,Bug,Fixed,Closed,2014-06-18 15:49:00,2014-06-18 15:49:10
CALCITE-25,Bug,Fixed,Closed,2014-06-18 15:49:14,2014-06-18 15:49:24
CALCITE-26,Bug,Fixed,Closed,2014-06-18 15:49:29,2014-06-18 15:49:46
CALCITE-27,Bug,Unresolved,Open,2014-06-18 15:49:50,
CALCITE-28,Improvement,Unresolved,Open,2014-06-18 15:49:58,
CALCITE-29,Bug,Fixed,Closed,2014-06-18 15:50:06,2014-06-18 15:50:17
CALCITE-30,Bug,Fixed,Closed,2014-06-18 15:50:21,2016-07-08 09:37:15
CALCITE-31,Bug,Fixed,Closed,2014-06-18 15:50:28,2014-06-18 15:50:42
CALCITE-32,Bug,Unresolved,Open,2014-06-18 15:50:47,
CALCITE-33,Improvement,Fixed,Closed,2014-06-18 15:50:56,2014-06-18 15:51:04
CALCITE-34,Improvement,Fixed,Closed,2014-06-18 15:51:08,2014-06-18 15:51:19
CALCITE-35,Bug,Unresolved,Open,2014-06-18 15:51:23,
CALCITE-36,Bug,Fixed,Closed,2014-06-18 15:51:49,2014-06-18 15:51:59
CALCITE-37,Bug,Fixed,Closed,2014-06-18 15:52:04,2014-06-18 15:52:13
CALCITE-38,Improvement,Unresolved,Open,2014-06-18 15:52:17,
CALCITE-39,Bug,Fixed,Closed,2014-06-18 15:52:25,2014-06-18 15:52:34
CALCITE-40,Bug,Fixed,Closed,2014-06-18 15:52:39,2014-06-18 15:52:48
CALCITE-41,Bug,Duplicate,Closed,2014-06-18 15:52:52,2014-12-20 02:27:10
CALCITE-42,Bug,Unresolved,Open,2014-06-18 15:52:59,
CALCITE-43,Bug,Fixed,Closed,2014-06-18 15:53:08,2014-06-18 15:53:28
CALCITE-44,Bug,Fixed,Closed,2014-06-18 15:53:32,2014-06-18 15:53:47
CALCITE-45,Bug,Fixed,Closed,2014-06-18 15:53:51,2014-06-18 15:54:01
CALCITE-46,Improvement,Unresolved,Open,2014-06-18 15:54:06,
CALCITE-47,Bug,Unresolved,Open,2014-06-18 15:54:15,
CALCITE-48,Bug,Fixed,Closed,2014-06-18 15:54:25,2014-06-18 15:54:36
CALCITE-49,Bug,Fixed,Closed,2014-06-18 15:54:41,2014-06-18 15:54:58
CALCITE-50,Bug,Fixed,Closed,2014-06-18 15:55:02,2014-06-18 15:55:20
CALCITE-51,Bug,Fixed,Closed,2014-06-18 15:55:25,2014-06-18 15:55:35
CALCITE-52,Bug,Fixed,Closed,2014-06-18 15:55:39,2014-06-18 15:55:49
