issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
CALCITE-3007,Bug,Fixed,Closed,2019-04-17 07:16:08,2019-04-20 02:30:11
CALCITE-3008,Improvement,Unresolved,Open,2019-04-17 09:06:00,
CALCITE-3009,Improvement,Fixed,Closed,2019-04-17 10:35:12,2019-04-24 15:32:22
CALCITE-3010,Sub-task,Fixed,Closed,2019-04-17 17:52:10,2019-04-22 21:23:40
CALCITE-3011,Improvement,Fixed,Closed,2019-04-18 04:58:11,2019-04-24 02:03:27
CALCITE-3012,Bug,Fixed,Closed,2019-04-20 02:40:44,2019-05-03 05:31:52
CALCITE-3013,Test,Unresolved,Reopened,2019-04-21 15:05:53,
CALCITE-3014,Bug,Unresolved,Open,2019-04-22 16:53:11,
CALCITE-3015,Improvement,Duplicate,Closed,2019-04-22 21:09:45,2019-04-23 19:01:20
CALCITE-3016,Improvement,Fixed,Closed,2019-04-24 15:53:34,2019-05-13 14:22:06
CALCITE-3017,Sub-task,Fixed,Closed,2019-04-24 16:03:14,2019-05-15 12:59:39
CALCITE-3018,Bug,Unresolved,Open,2019-04-24 19:06:47,
CALCITE-3019,Bug,Duplicate,Closed,2019-04-24 19:07:11,2019-04-25 11:27:23
CALCITE-3020,Bug,Duplicate,Closed,2019-04-24 19:55:45,2019-05-25 13:16:10
CALCITE-3021,Bug,Fixed,Closed,2019-04-24 20:36:16,2019-05-28 01:15:28
CALCITE-3022,Bug,Fixed,Closed,2019-04-25 04:07:32,2019-05-30 04:06:19
CALCITE-3023,Improvement,Fixed,Closed,2019-04-25 10:11:26,2019-05-22 07:13:25
CALCITE-3024,Improvement,Fixed,Closed,2019-04-26 07:16:52,2019-04-26 07:35:07
CALCITE-3025,Improvement,Fixed,Closed,2019-04-26 07:25:24,2019-04-26 08:11:05
CALCITE-3026,Improvement,Fixed,Closed,2019-04-26 13:44:37,2019-05-15 20:09:50
CALCITE-3027,New Feature,Unresolved,Open,2019-04-27 19:04:57,
CALCITE-3028,Improvement,Fixed,Closed,2019-04-28 06:16:55,2019-05-16 01:33:26
CALCITE-3029,Bug,Fixed,Closed,2019-04-28 18:19:00,2019-04-30 16:25:46
CALCITE-3030,Bug,Fixed,Closed,2019-04-28 19:33:24,2019-04-30 20:49:14
CALCITE-3031,Bug,Fixed,Closed,2019-04-29 08:18:40,2019-07-29 20:28:28
CALCITE-3032,Improvement,Fixed,Closed,2019-04-29 08:24:54,2019-04-29 13:33:11
CALCITE-3033,Improvement,Fixed,Closed,2019-04-29 13:23:22,2019-04-29 14:18:31
CALCITE-3034,Bug,Fixed,Closed,2019-04-29 14:03:18,2019-05-14 16:21:23
CALCITE-3035,Improvement,Fixed,Closed,2019-04-29 14:50:23,2019-04-29 17:07:20
CALCITE-3036,Improvement,Won't Fix,Closed,2019-04-29 15:57:59,2019-05-01 10:10:40
CALCITE-3037,Improvement,Fixed,Resolved,2019-04-29 16:00:33,2019-05-30 11:33:11
CALCITE-3038,Bug,Unresolved,Open,2019-04-29 19:57:08,
CALCITE-3039,Bug,Fixed,Closed,2019-04-30 10:13:34,2019-05-07 16:09:18
CALCITE-3040,Bug,Fixed,Closed,2019-05-01 02:35:04,2019-05-12 18:59:42
CALCITE-3041,Bug,Invalid,Closed,2019-05-01 05:09:57,2020-03-10 08:12:40
CALCITE-3042,Bug,Fixed,Closed,2019-05-01 13:52:47,2019-05-09 18:42:02
CALCITE-3043,Bug,Fixed,Closed,2019-05-01 13:53:40,2019-05-01 14:40:56
CALCITE-3044,Bug,Fixed,Closed,2019-05-01 14:41:30,2019-05-12 19:52:07
CALCITE-3045,Bug,Fixed,Closed,2019-05-01 15:49:43,2019-05-02 10:34:51
CALCITE-3046,Bug,Fixed,Closed,2019-05-02 13:43:20,2019-05-08 23:39:59
CALCITE-3047,Bug,Fixed,Closed,2019-05-03 14:45:18,2019-05-30 04:07:23
CALCITE-3048,Bug,Fixed,Closed,2019-05-03 14:54:30,2019-05-30 04:07:56
CALCITE-3049,Bug,Fixed,Closed,2019-05-05 06:21:03,2019-05-07 02:53:30
CALCITE-3050,Bug,Fixed,Closed,2019-05-07 03:30:04,2019-05-22 12:38:03
CALCITE-3051,Improvement,Duplicate,Closed,2019-05-07 19:42:04,2019-05-08 04:07:20
