issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
PDFBOX-5007,Bug,Not A Bug,Closed,2020-11-04 13:44:48,2020-11-05 02:08:58
PDFBOX-5008,Bug,Not A Bug,Closed,2020-11-04 17:11:15,2020-11-04 18:19:56
PDFBOX-5009,Task,Fixed,Closed,2020-11-05 03:58:59,2020-11-08 22:17:42
PDFBOX-5010,Improvement,Unresolved,Open,2020-11-05 15:54:32,
PDFBOX-5011,New Feature,Invalid,Closed,2020-11-06 11:22:44,2020-11-06 12:26:38
PDFBOX-5012,Bug,Unresolved,Open,2020-11-06 17:27:16,
PDFBOX-5013,Bug,Not A Bug,Closed,2020-11-07 00:01:51,2020-11-20 02:11:56
PDFBOX-5014,Wish,Won't Do,Closed,2020-11-10 21:45:04,2020-11-12 03:20:54
PDFBOX-5015,Bug,Unresolved,Open,2020-11-13 22:43:51,
PDFBOX-5016,Bug,Fixed,Closed,2020-11-14 03:20:22,2020-11-14 03:59:31
PDFBOX-5017,Test,Fixed,Resolved,2020-11-15 22:17:32,2020-12-05 00:59:48
PDFBOX-5018,Bug,Not A Bug,Closed,2020-11-17 18:22:48,2020-11-20 02:11:14
PDFBOX-5019,Bug,Fixed,Closed,2020-11-18 03:14:17,2020-11-20 02:07:04
PDFBOX-5020,Bug,Invalid,Closed,2020-11-18 23:24:27,2020-11-21 02:11:15
PDFBOX-5021,Bug,Fixed,Resolved,2020-11-20 02:42:38,2020-11-24 00:41:48
PDFBOX-5022,Bug,Unresolved,Open,2020-11-20 06:12:32,
PDFBOX-5023,Wish,Not A Bug,Closed,2020-11-20 19:11:06,2020-11-25 15:15:39
PDFBOX-5024,Improvement,Unresolved,Open,2020-11-23 04:53:53,
PDFBOX-5025,Bug,Unresolved,Open,2020-11-24 21:31:45,
PDFBOX-5026,Bug,Unresolved,Open,2020-11-24 22:58:49,
PDFBOX-5027,Improvement,Fixed,Closed,2020-11-25 04:17:59,2020-12-15 02:09:15
PDFBOX-5028,Bug,Fixed,Closed,2020-11-28 04:08:36,2020-11-28 12:07:13
PDFBOX-5029,Bug,Unresolved,Open,2020-11-28 04:36:41,
