issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
PDFBOX-2004,Bug,Duplicate,Closed,2014-03-28 00:55:25,2014-04-17 16:06:54
PDFBOX-2005,Bug,Fixed,Closed,2014-03-28 05:02:15,2014-10-14 15:12:53
PDFBOX-2006,Bug,Duplicate,Closed,2014-03-29 03:17:27,2014-04-21 05:56:11
PDFBOX-2007,Bug,Fixed,Closed,2014-04-02 09:33:32,2014-04-05 07:01:56
PDFBOX-2008,Bug,Fixed,Closed,2014-04-03 00:07:49,2014-04-03 02:19:44
PDFBOX-2009,Bug,Not A Problem,Closed,2014-04-03 01:32:44,2014-06-18 03:44:32
PDFBOX-2010,Wish,Fixed,Closed,2014-04-03 01:56:15,2014-04-03 02:50:20
PDFBOX-2011,Wish,Won't Fix,Closed,2014-04-03 01:59:19,2014-10-14 15:15:03
PDFBOX-2012,Wish,Won't Fix,Closed,2014-04-03 02:19:10,2014-10-14 15:16:21
PDFBOX-2013,Wish,Won't Fix,Closed,2014-04-03 02:23:05,2014-10-14 16:30:28
PDFBOX-2014,Bug,Invalid,Closed,2014-04-04 21:03:31,2014-11-06 14:03:41
PDFBOX-2015,Bug,Fixed,Closed,2014-04-06 15:17:54,2014-10-14 04:38:28
PDFBOX-2016,Bug,Fixed,Closed,2014-04-07 17:56:12,2014-04-09 00:58:56
PDFBOX-2017,Bug,Won't Fix,Closed,2014-04-07 19:26:11,2014-07-03 09:18:07
PDFBOX-2018,Bug,Fixed,Closed,2014-04-07 23:17:42,2014-04-07 23:22:12
PDFBOX-2019,Bug,Fixed,Resolved,2014-04-08 02:53:53,2018-02-01 00:46:21
PDFBOX-2020,Bug,Fixed,Closed,2014-04-09 03:22:11,2014-07-30 03:22:35
PDFBOX-2021,Bug,Fixed,Closed,2014-04-09 06:59:36,2014-04-12 13:49:50
PDFBOX-2022,Bug,Fixed,Closed,2014-04-10 01:06:15,2014-04-10 01:10:38
PDFBOX-2023,Bug,Fixed,Closed,2014-04-11 13:07:48,2015-02-04 02:58:10
PDFBOX-2024,Bug,Fixed,Closed,2014-04-12 00:33:38,2014-04-13 04:52:26
PDFBOX-2025,Bug,Fixed,Closed,2014-04-12 08:23:11,2014-04-12 08:26:42
