issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
FLUME-2618,Improvement,Unresolved,Patch Available,2015-02-11 18:05:51,
FLUME-2619,Bug,Fixed,Resolved,2015-02-11 18:50:30,2016-08-09 09:16:06
FLUME-2620,Bug,Fixed,Resolved,2015-02-11 19:53:03,2017-07-25 20:05:27
FLUME-2621,Bug,Unresolved,Open,2015-02-12 00:16:53,
FLUME-2622,Improvement,Unresolved,Patch Available,2015-02-12 18:37:07,
FLUME-2623,Bug,Unresolved,Open,2015-02-12 23:18:49,
FLUME-2624,Bug,Fixed,Resolved,2015-02-14 08:46:27,2015-04-02 10:33:46
FLUME-2625,Bug,Unresolved,Open,2015-02-16 19:26:19,
FLUME-2626,Bug,Fixed,Resolved,2015-02-19 13:12:50,2015-03-15 10:23:20
FLUME-2627,Bug,Unresolved,Open,2015-02-19 17:39:38,
FLUME-2628,Improvement,Fixed,Closed,2015-02-19 22:21:56,2015-07-18 01:17:05
FLUME-2629,Improvement,Unresolved,Open,2015-02-19 22:29:59,
FLUME-2630,Documentation,Fixed,Resolved,2015-02-20 02:25:09,2015-03-15 04:32:26
FLUME-2631,New Feature,Fixed,Resolved,2015-02-24 02:32:09,2015-03-06 15:20:44
FLUME-2632,Bug,Fixed,Closed,2015-02-24 07:57:40,2015-10-22 06:26:53
FLUME-2633,Bug,Fixed,Resolved,2015-02-25 07:14:35,2015-02-26 01:53:25
FLUME-2634,Bug,Unresolved,Open,2015-02-27 18:38:57,
FLUME-2635,Documentation,Fixed,Resolved,2015-02-27 23:55:01,2015-04-11 03:26:18
FLUME-2636,Improvement,Unresolved,Open,2015-03-03 09:20:03,
FLUME-2637,Bug,Unresolved,Open,2015-03-05 08:05:38,
FLUME-2638,Bug,Unresolved,Open,2015-03-06 16:37:23,
FLUME-2639,Bug,Fixed,Resolved,2015-03-10 03:35:39,2015-03-11 04:19:06
FLUME-2640,Bug,Unresolved,Open,2015-03-11 04:20:41,
FLUME-2641,Bug,Implemented,Resolved,2015-03-11 06:10:31,2016-07-23 17:13:11
FLUME-2642,Improvement,Fixed,Resolved,2015-03-11 09:48:09,2015-03-11 12:59:38
FLUME-2643,Documentation,Duplicate,Closed,2015-03-13 01:47:53,2015-03-15 10:40:50
FLUME-2644,Bug,Unresolved,Open,2015-03-13 09:46:21,
FLUME-2645,Bug,Fixed,Resolved,2015-03-13 16:42:26,2015-04-11 03:36:28
FLUME-2646,Bug,Unresolved,Patch Available,2015-03-17 13:02:34,
FLUME-2647,Bug,Unresolved,Patch Available,2015-03-18 08:42:03,
FLUME-2648,Bug,Unresolved,Open,2015-03-19 08:38:52,
FLUME-2649,Bug,Fixed,Resolved,2015-03-20 20:25:33,2015-04-21 15:00:35
FLUME-2650,Bug,Unresolved,Open,2015-03-25 02:45:03,
FLUME-2651,Improvement,Not A Problem,Resolved,2015-03-25 19:34:19,2016-06-22 04:47:29
FLUME-2652,Bug,Fixed,Closed,2015-03-26 14:30:56,2015-04-16 13:57:08
FLUME-2653,Improvement,Fixed,Resolved,2015-03-26 21:49:11,2018-11-21 18:26:22
FLUME-2654,Bug,Fixed,Resolved,2015-04-02 05:47:29,2015-04-08 04:20:11
FLUME-2655,Bug,Unresolved,Open,2015-04-07 02:22:13,
FLUME-2656,Bug,Unresolved,Open,2015-04-07 03:04:39,
FLUME-2657,Bug,Fixed,Resolved,2015-04-07 06:29:45,2015-04-07 08:41:54
FLUME-2658,Bug,Fixed,Resolved,2015-04-07 06:34:03,2015-04-16 07:19:30
FLUME-2659,Bug,Unresolved,Open,2015-04-07 17:29:29,
FLUME-2660,Bug,Fixed,Closed,2015-04-08 05:49:01,2015-07-30 06:11:29
FLUME-2661,Bug,Unresolved,Open,2015-04-08 11:40:22,
FLUME-2662,Bug,Unresolved,Patch Available,2015-04-09 05:50:56,
FLUME-2663,Bug,Unresolved,Patch Available,2015-04-09 06:15:51,
FLUME-2664,Bug,Fixed,Resolved,2015-04-11 02:03:15,2015-04-11 03:05:49
FLUME-2665,Bug,Fixed,Resolved,2015-04-11 18:25:46,2015-04-15 07:23:35
FLUME-2666,Bug,Unresolved,Open,2015-04-12 00:39:31,
FLUME-2667,Improvement,Duplicate,Resolved,2015-04-13 12:15:16,2016-05-20 23:30:30
FLUME-2668,Documentation,Fixed,Resolved,2015-04-14 02:46:53,2015-04-15 04:37:03
FLUME-2669,New Feature,Unresolved,Open,2015-04-15 04:45:47,
FLUME-2670,Bug,Fixed,Resolved,2015-04-15 09:35:52,2015-04-16 06:15:37
FLUME-2671,Improvement,Unresolved,Open,2015-04-15 11:34:37,
FLUME-2672,Bug,Fixed,Closed,2015-04-15 22:25:17,2015-09-16 09:42:13
FLUME-2673,Bug,Fixed,Resolved,2015-04-16 06:09:11,2015-04-16 06:15:21
FLUME-2674,Bug,Fixed,Closed,2015-04-16 13:08:12,2015-06-06 02:09:44
FLUME-2675,Sub-task,Fixed,Closed,2015-04-16 13:08:42,2015-04-16 13:10:41
FLUME-2676,Sub-task,Fixed,Closed,2015-04-16 13:11:38,2015-04-16 13:18:32
FLUME-2677,Sub-task,Fixed,Resolved,2015-04-16 13:19:02,2015-04-16 13:22:56
FLUME-2678,Bug,Fixed,Resolved,2015-04-17 05:48:56,2015-04-18 02:33:32
FLUME-2679,Bug,Fixed,Resolved,2015-04-17 05:56:49,2015-04-18 03:29:30
FLUME-2680,Bug,Fixed,Resolved,2015-04-18 05:46:42,2015-04-18 13:55:45
FLUME-2681,Bug,Invalid,Resolved,2015-04-19 02:41:33,2018-11-12 17:14:09
FLUME-2682,Bug,Unresolved,Open,2015-04-19 11:57:39,
FLUME-2683,Sub-task,Fixed,Resolved,2015-04-21 05:24:33,2015-04-21 05:40:53
FLUME-2684,Question,Unresolved,Open,2015-04-21 15:50:54,
FLUME-2685,Improvement,Unresolved,Open,2015-04-22 06:52:14,
FLUME-2686,Sub-task,Fixed,Resolved,2015-04-24 02:41:47,2015-04-28 09:07:07
FLUME-2687,Bug,Fixed,Resolved,2015-04-24 03:25:00,2015-04-24 04:10:37
FLUME-2688,Bug,Unresolved,Open,2015-04-28 11:08:16,
FLUME-2689,Bug,Unresolved,Patch Available,2015-04-28 19:13:55,
FLUME-2690,Sub-task,Fixed,Resolved,2015-04-29 05:12:52,2015-05-06 09:25:36
FLUME-2691,Wish,Unresolved,Open,2015-04-30 10:38:09,
FLUME-2692,Improvement,Unresolved,Open,2015-05-02 00:19:43,
FLUME-2693,Bug,Unresolved,Open,2015-05-03 23:21:23,
FLUME-2694,Bug,Unresolved,Open,2015-05-05 15:29:05,
FLUME-2695,Bug,Unresolved,Open,2015-05-06 19:26:08,
FLUME-2696,Bug,Unresolved,Open,2015-05-07 09:02:29,
FLUME-2697,Bug,Unresolved,Open,2015-05-15 02:59:31,
FLUME-2698,Dependency upgrade,Fixed,Resolved,2015-05-15 06:18:09,2017-10-26 03:37:46
FLUME-2699,Bug,Unresolved,Patch Available,2015-05-18 13:54:56,
FLUME-2700,Improvement,Unresolved,Patch Available,2015-05-19 10:53:31,
FLUME-2701,New Feature,Unresolved,Patch Available,2015-05-20 18:10:10,
FLUME-2702,Sub-task,Fixed,Resolved,2015-05-21 04:10:57,2015-06-02 04:50:02
FLUME-2703,Improvement,Unresolved,Open,2015-05-21 18:05:39,
FLUME-2704,Improvement,Fixed,Closed,2015-05-22 14:37:00,2016-01-18 02:40:11
FLUME-2705,Bug,Unresolved,Open,2015-05-23 07:18:05,
FLUME-2706,New Feature,Unresolved,Patch Available,2015-05-24 17:58:15,
FLUME-2707,Bug,Not A Problem,Resolved,2015-05-27 07:26:16,2015-05-27 07:55:49
FLUME-2708,Bug,Unresolved,Open,2015-05-28 04:46:32,
FLUME-2709,Bug,Duplicate,Resolved,2015-05-28 04:52:54,2016-05-20 23:23:34
FLUME-2710,Sub-task,Unresolved,Open,2015-05-28 17:47:45,
FLUME-2711,Bug,Unresolved,Patch Available,2015-05-28 18:39:45,
FLUME-2712,Bug,Fixed,Closed,2015-05-29 06:27:20,2015-10-31 07:42:27
FLUME-2713,Documentation,Fixed,Closed,2015-06-03 06:39:16,2015-07-08 07:59:31
FLUME-2714,Documentation,Unresolved,Patch Available,2015-06-09 01:39:31,
FLUME-2715,Question,Not A Problem,Resolved,2015-06-09 21:55:25,2015-06-17 03:36:25
FLUME-2716,Bug,Unresolved,Patch Available,2015-06-10 23:36:55,
FLUME-2717,Improvement,Duplicate,Resolved,2015-06-11 14:04:35,2016-11-20 23:51:18
FLUME-2718,Improvement,Fixed,Closed,2015-06-12 17:38:00,2016-01-16 00:26:46
FLUME-2719,Bug,Unresolved,Patch Available,2015-06-12 20:46:33,
FLUME-2720,Improvement,Unresolved,Open,2015-06-16 21:34:00,
FLUME-2721,Improvement,Unresolved,Open,2015-06-17 16:35:04,
FLUME-2722,Bug,Unresolved,Patch Available,2015-06-18 09:53:59,
FLUME-2723,Documentation,Fixed,Resolved,2015-06-18 09:59:14,2018-11-23 20:20:08
FLUME-2724,Question,Unresolved,Open,2015-06-21 21:18:40,
FLUME-2725,Bug,Fixed,Resolved,2015-06-23 01:30:00,2016-07-14 03:27:49
FLUME-2726,Bug,Won't Fix,Resolved,2015-06-23 05:45:39,2017-01-04 22:39:34
FLUME-2727,Bug,Unresolved,Open,2015-06-24 18:25:39,
FLUME-2728,Bug,Unresolved,Open,2015-06-25 19:56:46,
FLUME-2729,Improvement,Fixed,Closed,2015-06-25 19:59:33,2015-07-07 08:35:12
FLUME-2730,Question,Unresolved,Open,2015-06-29 01:38:19,
FLUME-2731,Bug,Unresolved,Open,2015-06-30 23:06:42,
FLUME-2732,Bug,Fixed,Closed,2015-07-03 09:13:06,2015-07-08 12:45:51
FLUME-2733,Bug,Unresolved,Open,2015-07-04 02:08:49,
FLUME-2734,Bug,Fixed,Closed,2015-07-05 00:32:14,2015-10-01 00:35:56
FLUME-2735,Bug,Duplicate,Resolved,2015-07-05 01:14:32,2016-01-19 15:00:50
FLUME-2736,Task,Invalid,Resolved,2015-07-06 03:40:17,2015-07-07 01:35:42
FLUME-2737,Documentation,Fixed,Closed,2015-07-07 08:49:09,2015-07-15 00:31:20
